Datetime;STA 6;STA 3;STA 4;STA 1;STA 2;STA 5
2021-01-06T17:57:12+01:00;-56;-51;null;null;null;-60
2021-01-06T17:57:13+01:00;-56;-51;null;null;null;-60
2021-01-06T17:57:14+01:00;-56;-51;null;null;null;-60
2021-01-06T17:57:15+01:00;-56;-51;null;null;null;-60
2021-01-06T17:57:16+01:00;-56;null;null;null;null;-61
2021-01-06T17:57:17+01:00;null;null;null;null;null;-61
2021-01-06T17:57:18+01:00;null;null;null;null;null;-61
2021-01-06T17:57:19+01:00;null;null;null;null;null;-61
2021-01-06T17:57:20+01:00;null;null;null;null;null;-61
2021-01-06T17:57:21+01:00;null;null;null;null;null;-61
2021-01-06T17:57:22+01:00;null;null;null;null;null;-61
2021-01-06T17:57:23+01:00;null;null;null;null;null;-61
2021-01-06T17:57:24+01:00;null;null;null;null;null;-61
2021-01-06T17:57:25+01:00;null;null;null;null;null;-60
2021-01-06T17:57:26+01:00;0;0;null;null;0;-60
2021-01-06T17:57:27+01:00;-63;-53;null;null;-46;-60
2021-01-06T17:57:28+01:00;-63;-53;null;null;-46;-60
2021-01-06T17:57:29+01:00;-63;-53;null;null;-46;-59
2021-01-06T17:57:30+01:00;-63;-53;null;null;-46;-59
2021-01-06T17:57:31+01:00;-63;-53;-54;null;-46;-59
2021-01-06T17:57:32+01:00;null;null;-55;null;null;-59
2021-01-06T17:57:33+01:00;null;null;-55;null;null;-59
2021-01-06T17:57:34+01:00;null;null;-55;null;null;-59
2021-01-06T17:57:35+01:00;null;null;-55;null;null;-59
2021-01-06T17:57:36+01:00;null;null;-56;null;null;-59
2021-01-06T17:57:37+01:00;null;null;-56;null;null;-59
2021-01-06T17:57:38+01:00;null;-53;-56;-55;-47;-59
2021-01-06T17:57:39+01:00;null;-53;-56;-55;-48;-59
2021-01-06T17:57:40+01:00;null;-53;-56;-55;-48;-59
2021-01-06T17:57:41+01:00;null;-53;-56;-55;-48;-59
2021-01-06T17:57:42+01:00;null;-53;-56;-55;-48;-59
2021-01-06T17:57:43+01:00;null;-53;-56;-55;-48;null
2021-01-06T17:57:44+01:00;null;-53;-56;null;-48;null
2021-01-06T17:57:45+01:00;null;-53;-56;null;-48;null
2021-01-06T17:57:46+01:00;null;-53;-56;null;-48;null
2021-01-06T17:57:47+01:00;null;-53;-56;null;null;null
2021-01-06T17:57:48+01:00;null;-53;null;null;null;null
2021-01-06T17:57:49+01:00;null;-53;null;null;null;null
2021-01-06T17:57:50+01:00;null;-53;null;null;null;null
2021-01-06T17:57:51+01:00;null;-53;null;null;null;null
2021-01-06T17:58:07+01:00;-63;null;null;null;-46;null
2021-01-06T17:58:08+01:00;-63;null;null;null;-46;null
2021-01-06T17:58:09+01:00;-63;null;null;null;-46;null
2021-01-06T17:58:10+01:00;-64;-49;null;null;-46;null
2021-01-06T17:58:11+01:00;-62;-49;null;null;-46;null
2021-01-06T17:58:12+01:00;-62;-49;null;null;-46;null
2021-01-06T17:58:13+01:00;-61;-49;null;null;null;null
2021-01-06T17:58:14+01:00;-61;-49;null;null;null;null
2021-01-06T17:58:15+01:00;-61;-49;null;null;null;null
2021-01-06T17:58:16+01:00;-61;null;null;null;null;null
2021-01-06T17:58:17+01:00;-61;null;null;null;null;null
2021-01-06T17:58:18+01:00;-61;null;null;null;null;null
2021-01-06T17:58:20+01:00;null;null;null;null;null;-59
2021-01-06T17:58:21+01:00;null;null;null;null;null;-59
2021-01-06T17:58:22+01:00;null;null;null;null;null;-59
2021-01-06T17:58:23+01:00;null;null;null;null;null;-59
2021-01-06T17:58:24+01:00;null;null;null;null;null;-59
2021-01-06T17:58:25+01:00;null;null;null;null;null;-59
2021-01-06T17:58:26+01:00;null;null;null;null;null;-59
2021-01-06T17:58:27+01:00;null;0;0;0;null;-59
2021-01-06T17:58:28+01:00;null;-52;-53;-60;null;-59
2021-01-06T17:58:29+01:00;null;-52;-55;-60;null;-60
2021-01-06T17:58:30+01:00;null;-52;-56;-60;null;-60
2021-01-06T17:58:31+01:00;null;-52;-56;-60;null;-60
2021-01-06T17:58:32+01:00;null;-52;-56;-60;null;-60
2021-01-06T17:58:33+01:00;null;null;-56;null;null;-60
2021-01-06T17:58:34+01:00;null;null;-56;null;null;-60
2021-01-06T17:58:35+01:00;null;null;-56;null;null;-60
2021-01-06T17:58:36+01:00;null;null;-56;null;null;-60
2021-01-06T17:58:37+01:00;null;null;-56;0;null;-59
2021-01-06T17:58:38+01:00;null;null;-56;-56;-49;-59
2021-01-06T17:58:39+01:00;null;null;-56;-57;-48;-59
2021-01-06T17:58:40+01:00;null;null;-57;-57;-48;-59
2021-01-06T17:58:41+01:00;null;null;-57;-57;-48;-59
2021-01-06T17:58:42+01:00;null;null;-57;-57;-48;-59
2021-01-06T17:58:43+01:00;null;-53;-57;-57;-48;-59
2021-01-06T17:58:44+01:00;null;-53;-58;-57;-48;-59
2021-01-06T17:58:45+01:00;null;-53;-58;-57;-48;-59
2021-01-06T17:58:46+01:00;null;-53;-58;-57;-48;-59
2021-01-06T17:58:47+01:00;null;-53;-58;null;null;-59
2021-01-06T17:58:48+01:00;null;-53;-58;null;null;-60
2021-01-06T17:58:49+01:00;null;-53;-58;null;null;-59
2021-01-06T17:58:50+01:00;null;-53;-58;null;null;-60
2021-01-06T17:58:51+01:00;null;-53;null;null;null;-61
2021-01-06T17:58:52+01:00;null;null;null;null;null;-61
2021-01-06T17:58:53+01:00;null;null;null;null;null;-61
2021-01-06T17:58:54+01:00;null;null;null;null;null;-61
2021-01-06T17:58:55+01:00;null;null;null;null;null;-61
2021-01-06T17:58:56+01:00;null;null;null;null;null;-61
2021-01-06T17:58:57+01:00;null;null;null;null;null;-61
2021-01-06T17:58:58+01:00;null;null;null;null;null;-61
2021-01-06T17:58:59+01:00;null;null;null;null;null;-61
2021-01-06T17:59:00+01:00;null;null;null;null;null;-61
2021-01-06T17:59:01+01:00;null;null;null;null;null;-61
2021-01-06T17:59:02+01:00;null;null;null;null;null;-61
2021-01-06T17:59:03+01:00;null;null;null;null;null;-61
2021-01-06T17:59:04+01:00;null;null;null;null;null;-60
2021-01-06T17:59:05+01:00;null;null;null;null;null;-60
2021-01-06T17:59:06+01:00;null;null;null;null;null;-60
2021-01-06T17:59:07+01:00;null;null;null;null;null;-60
2021-01-06T17:59:08+01:00;null;null;null;null;null;-59
2021-01-06T17:59:09+01:00;null;-69;null;null;null;-59
2021-01-06T17:59:10+01:00;null;-56;null;null;null;-59
2021-01-06T17:59:11+01:00;-57;-56;null;null;null;-59
