Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
118;2020-06-28T18:43:58+02:00;0.023568000000000002;2.133312;3.876384;4.50944;4.049824;0
119;2020-06-28T18:43:59+02:00;0.009455999999999999;2.133312;4.700224;4.344671999999999;4.301312;0
120;2020-06-28T18:44:00+02:00;0.01968;2.029248;4.318656;4.301312;3.6595839999999997;0
121;2020-06-28T18:44:01+02:00;0.01176;2.280736;4.283968;3.980448;4.023808;0
122;2020-06-28T18:44:02+02:00;0.00912;2.2200320000000002;4.110528;3.9110720000000003;4.101856;0
123;2020-06-28T18:44:03+02:00;0.006624;2.159328;3.9891199999999998;4.067168000000001;3.980448;0
124;2020-06-28T18:44:04+02:00;0.009408;1.812448;3.5988800000000003;3.6162240000000003;3.8416959999999998;0
125;2020-06-28T18:44:05+02:00;0.031776;2.0899520000000003;3.312704;3.3040320000000003;0;0
126;2020-06-28T18:44:06+02:00;0.005664;2.029248;5.15984;4.760928;0;0
127;2020-06-28T18:44:07+02:00;0.004416000000000001;1.942528;4.257952;4.1192;0;0
128;2020-06-28T18:44:08+02:00;0.0022080000000000003;2.168;4.136544;4.2926400000000005;0;0
129;2020-06-28T18:44:09+02:00;0.001248;2.29808;4.448736;4.396704;0;0
130;2020-06-28T18:44:10+02:00;0.0037440000000000004;2.063936;3.7463040000000003;4.1192;0;0
131;2020-06-28T18:44:11+02:00;0.006736;2.107296;4.067168000000001;4.309984;0;0
132;2020-06-28T18:44:12+02:00;0.005952;2.0899520000000003;2.159328;2.168;0;0
133;2020-06-28T18:44:13+02:00;0.0022080000000000003;2.1159679999999996;0;0;0;0
134;2020-06-28T18:44:14+02:00;0.001248;2.08128;0;0;0;0
135;2020-06-28T18:44:15+02:00;0.003456;2.21136;0;0;0;0
136;2020-06-28T18:44:16+02:00;0.014144;2.029248;0;0;0;0
137;2020-06-28T18:44:17+02:00;0.005664;1.925184;0;0;0;0
138;2020-06-28T18:44:18+02:00;0.0022080000000000003;1.9858879999999999;0;0;0;0
139;2020-06-28T18:44:19+02:00;0.002496;2.063936;0;0;0;0
140;2020-06-28T18:44:20+02:00;0.0037440000000000004;2.029248;0;0;0;0
141;2020-06-28T18:44:21+02:00;0.010752000000000001;2.21136;0;0;0;0
142;2020-06-28T18:44:22+02:00;0.004704;2.03792;0;0;0;0
143;2020-06-28T18:44:23+02:00;0.003456;1.9945599999999999;0;0;0;0
144;2020-06-28T18:44:24+02:00;0.001248;1.5175999999999998;0;0;0;0
145;2020-06-28T18:44:25+02:00;0.005184;1.803776;0;0;0;0
146;2020-06-28T18:44:26+02:00;0.010368;2.141984;0;0;0;0
147;2020-06-28T18:44:27+02:00;0.008064;2.324096;0;0;0;0
148;2020-06-28T18:44:28+02:00;0.004752;2.0726080000000002;0;0;0;0
149;2020-06-28T18:44:29+02:00;0.0037440000000000004;2.289408;0;0;0;0
150;2020-06-28T18:44:30+02:00;0.0056159999999999995;1.959872;0;0;0;0
151;2020-06-28T18:44:31+02:00;0.023408;2.011904;0;0;0;0
152;2020-06-28T18:44:32+02:00;0.027687999999999997;2.168;0;0;2.653632;0
153;2020-06-28T18:44:33+02:00;0.0061920000000000005;2.141984;0;0;4.231935999999999;0
154;2020-06-28T18:44:34+02:00;0.003312;2.011904;0;0;4.223264;0
155;2020-06-28T18:44:35+02:00;0.005184;1.8731520000000002;0;0;3.8416959999999998;0
156;2020-06-28T18:44:36+02:00;0.026624;2.0899520000000003;0;0;3.6422399999999997;0
157;2020-06-28T18:44:37+02:00;0.030192;1.942528;0;0;4.171232;0
158;2020-06-28T18:44:38+02:00;0.012288;2.107296;0;0;4.24928;0
159;2020-06-28T18:44:39+02:00;0.0037440000000000004;2.159328;0;0;3.9110720000000003;0
160;2020-06-28T18:44:40+02:00;0.013824;1.855808;0;0;4.058496;0
