Time,Hour,0x00,0x01,0x02
181,2020-10-30T12:15:41-07:00,0,520.063,7.858
182,2020-10-30T12:15:42-07:00,0,457.781,7.231
183,2020-10-30T12:15:43-07:00,0,447.976,7.723
184,2020-10-30T12:15:44-07:00,0,467.209,7.621
185,2020-10-30T12:15:45-07:00,0,461.797,7.468
186,2020-10-30T12:15:46-07:00,0,482.602,7.597
187,2020-10-30T12:15:47-07:00,0,508.224,7.489
188,2020-10-30T12:15:48-07:00,0,487.335,7.68
189,2020-10-30T12:15:49-07:00,0,446.472,7.324
190,2020-10-30T12:15:50-07:00,0,469.379,7.683
191,2020-10-30T12:15:51-07:00,0,455.047,7.613
192,2020-10-30T12:15:52-07:00,0,506.496,7.601
193,2020-10-30T12:15:53-07:00,0,497.062,7.168
194,2020-10-30T12:15:54-07:00,0,523.814,7.86
195,2020-10-30T12:15:55-07:00,0,508.945,7.638
196,2020-10-30T12:15:56-07:00,0,523.68,8.092
197,2020-10-30T12:15:57-07:00,0,540.429,7.451
198,2020-10-30T12:15:58-07:00,0,474.963,7.302
199,2020-10-30T12:15:59-07:00,0,498.297,7.59
200,2020-10-30T12:16:00-07:00,0,505.311,7.624
201,2020-10-30T12:16:01-07:00,0,503.395,7.722
202,2020-10-30T12:16:02-07:00,0,488.02,7.481
203,2020-10-30T12:16:03-07:00,0,484.56,7.887
204,2020-10-30T12:16:04-07:00,0,506.952,7.514
205,2020-10-30T12:16:05-07:00,0,465.839,7.577
206,2020-10-30T12:16:06-07:00,0,467.64,8.383
207,2020-10-30T12:16:07-07:00,0,520.554,7.839
208,2020-10-30T12:16:08-07:00,0,462.099,7.679
209,2020-10-30T12:16:09-07:00,0,509.197,8.075
210,2020-10-30T12:16:10-07:00,0,468.849,7.648
211,2020-10-30T12:16:11-07:00,0,467.336,7.947
212,2020-10-30T12:16:12-07:00,0,457.603,7.41
213,2020-10-30T12:16:13-07:00,0,430.768,7.227
214,2020-10-30T12:16:14-07:00,0,484.954,7.803
215,2020-10-30T12:16:15-07:00,0,474.54,7.576
216,2020-10-30T12:16:16-07:00,0,510.986,8.066
217,2020-10-30T12:16:17-07:00,0,561.344,70.244
218,2020-10-30T12:16:18-07:00,0,1364.678,375.404
219,2020-10-30T12:16:19-07:00,0,2277.527,446.716
220,2020-10-30T12:16:20-07:00,0,3147.66,471.573
221,2020-10-30T12:16:21-07:00,0,2378.274,121.476
222,2020-10-30T12:16:22-07:00,0,543.3,8.242
223,2020-10-30T12:16:23-07:00,0,463.175,7.468
224,2020-10-30T12:16:24-07:00,0,509.355,6.634
225,2020-10-30T12:16:25-07:00,0,463.167,6.347
226,2020-10-30T12:16:26-07:00,0,489.28,6.922
227,2020-10-30T12:16:27-07:00,0,492.818,14.402
228,2020-10-30T12:16:28-07:00,0,1138.329,361.996
229,2020-10-30T12:16:29-07:00,0,2177.862,582.611
230,2020-10-30T12:16:30-07:00,0,3155.915,606.762
231,2020-10-30T12:16:31-07:00,0,4412.145,218.406
