sep=;
"Time";"APP: 3 - Node: 11";"APP: 3 - Node: 8860215";"APP: 4 - Node: 11880865";"APP: 4 - Node: 12";"APP: 2 - Node: 13";"APP: 2 - Node: 8860310";"APP: 1 - Node: 11879605";"APP: 1 - Node: 13"
"2020-10-09T12:34:23+02:00";null;null;-50;-44;null;-61;null;null
"2020-10-09T12:34:24+02:00";-29;-37;null;null;-47;null;null;null
"2020-10-09T12:34:27+02:00";null;null;-50;null;null;null;-46;-43
"2020-10-09T12:34:28+02:00";null;null;null;-45;-47;-61;null;null
"2020-10-09T12:34:29+02:00";-28;-35;null;null;null;null;null;null
"2020-10-09T12:34:32+02:00";null;null;null;null;null;null;-46;-43
"2020-10-09T12:34:33+02:00";null;null;-52;-45;null;-62;null;null
"2020-10-09T12:34:34+02:00";-30;-37;null;null;-48;null;null;null
"2020-10-09T12:34:37+02:00";null;null;-50;null;null;null;-49;-43
"2020-10-09T12:34:38+02:00";null;null;null;-45;null;-62;null;null
"2020-10-09T12:34:39+02:00";-29;-37;null;null;-48;null;null;null
"2020-10-09T12:34:42+02:00";null;null;-50;null;null;null;-46;-43
"2020-10-09T12:34:43+02:00";null;null;null;-43;null;null;null;null
"2020-10-09T12:34:44+02:00";-28;-37;null;null;-48;-62;null;null
"2020-10-09T12:34:47+02:00";null;null;null;null;null;null;-47;-43
"2020-10-09T12:34:48+02:00";null;null;-50;-45;-47;-62;null;null
"2020-10-09T12:34:49+02:00";-30;-37;null;null;null;null;null;null
"2020-10-09T12:34:52+02:00";null;null;null;null;null;null;-48;-44
"2020-10-09T12:34:53+02:00";null;null;-50;-44;-46;-62;null;null
"2020-10-09T12:34:54+02:00";-28;-29;null;null;null;null;null;null
"2020-10-09T12:34:57+02:00";null;null;null;null;null;null;-48;-43
"2020-10-09T12:34:58+02:00";null;null;-44;-45;-46;-62;null;null
"2020-10-09T12:34:59+02:00";-30;-29;null;null;null;null;null;null
"2020-10-09T12:35:02+02:00";-28;-29;null;null;null;null;-43;-44
"2020-10-09T12:35:03+02:00";null;null;-46;-44;-46;-55;null;null
"2020-10-09T12:35:07+02:00";-26;-29;null;null;null;null;-43;-44
"2020-10-09T12:35:08+02:00";null;null;-44;-45;-48;-59;null;null
"2020-10-09T12:35:12+02:00";-29;-30;null;null;null;null;-40;-44
"2020-10-09T12:35:13+02:00";null;null;-46;-45;-48;-57;null;null
"2020-10-09T12:35:17+02:00";-29;-29;null;null;null;null;-43;-43
"2020-10-09T12:35:18+02:00";null;null;-46;-44;-48;-57;null;null
"2020-10-09T12:35:22+02:00";-29;-28;null;null;null;null;-40;-43
"2020-10-09T12:35:23+02:00";null;null;-44;-45;-48;-57;null;null
"2020-10-09T12:35:27+02:00";-30;-31;null;null;null;null;-42;-43
"2020-10-09T12:35:28+02:00";null;null;-46;-44;-48;-56;null;null
"2020-10-09T12:35:32+02:00";-29;-30;null;null;null;null;-42;-42
"2020-10-09T12:35:33+02:00";null;null;-46;-43;-48;-59;null;null
"2020-10-09T12:35:37+02:00";-29;-30;null;null;null;null;-42;-43
"2020-10-09T12:35:38+02:00";null;null;-46;-44;-48;-57;null;null
"2020-10-09T12:35:42+02:00";-29;-30;null;null;null;null;-42;-43
"2020-10-09T12:35:43+02:00";null;null;-44;-44;-48;-59;null;null
"2020-10-09T12:35:47+02:00";-29;-30;null;null;null;null;-40;-43
"2020-10-09T12:35:48+02:00";null;null;-46;-44;-45;-58;null;null
"2020-10-09T12:35:52+02:00";-29;-31;null;null;null;null;-42;-43
"2020-10-09T12:35:53+02:00";null;null;-46;-44;-46;-59;null;null
"2020-10-09T12:35:57+02:00";-29;-29;null;null;null;null;-40;-43
"2020-10-09T12:35:58+02:00";null;null;-46;-44;-48;-57;null;null
"2020-10-09T12:36:02+02:00";-29;-29;null;null;null;null;-40;-43
"2020-10-09T12:36:03+02:00";null;null;-46;-45;-48;-57;null;null
"2020-10-09T12:36:07+02:00";null;null;null;null;null;null;-42;-44
"2020-10-09T12:36:08+02:00";null;null;null;null;-47;-59;null;null
"2020-10-09T12:36:58+02:00";null;null;-44;-44;null;null;null;null
"2020-10-09T12:37:00+02:00";-29;-29;null;null;null;null;null;null
"2020-10-09T12:37:03+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:37:05+02:00";null;-29;null;null;null;null;-40;-43
"2020-10-09T12:37:06+02:00";-30;null;null;null;-46;-55;null;null
"2020-10-09T12:37:07+02:00";null;null;null;null;null;null;-46;-43
"2020-10-09T12:37:08+02:00";null;null;-46;-46;-46;-61;null;null
"2020-10-09T12:37:10+02:00";-29;-29;null;null;null;null;null;null
"2020-10-09T12:37:12+02:00";null;null;null;null;null;null;-48;-43
"2020-10-09T12:37:13+02:00";null;null;-44;-44;null;null;null;null
"2020-10-09T12:37:15+02:00";-28;-29;null;null;null;null;null;null
"2020-10-09T12:37:16+02:00";null;null;null;null;-47;-61;null;null
"2020-10-09T12:37:18+02:00";null;null;-46;-45;null;null;null;null
"2020-10-09T12:37:19+02:00";null;null;null;null;null;null;-47;-44
"2020-10-09T12:37:20+02:00";null;-30;null;null;null;null;null;null
"2020-10-09T12:37:21+02:00";-29;null;null;null;-47;-61;null;null
"2020-10-09T12:37:23+02:00";null;null;-44;-45;null;null;null;null
"2020-10-09T12:37:24+02:00";null;null;null;null;null;null;-48;null
"2020-10-09T12:37:25+02:00";-29;-30;null;null;null;null;null;-43
