Time;Datetime;STA 2;STA 7;STA 3;STA 5;STA 8;STA 1;STA 4;STA 6
62;2020-09-16T11:26:00+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.3745725250503904;4.947117776482194
63;2020-09-16T11:26:01+02:00;0.0;0.0019137118015146953;0.0;0.002015022771854254;0.0005047064957650328;0.0;0.8455282588863287;3.1433020532526714
64;2020-09-16T11:26:02+02:00;0.0;0.012148118159024756;0.0;0.0;0.0055255432569120575;0.0;1.5963719449198648;6.132368421604892
65;2020-09-16T11:26:03+02:00;0.0;0.0;null;0.0;0.00899641576208707;0.0008784871047883409;0.9504235697568192;3.859757373812484
66;2020-09-16T11:26:04+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.326453049533582;5.375815892061218
67;2020-09-16T11:26:05+02:00;0.0;null;0.0;0.0;null;0.0;null;null
68;2020-09-16T11:26:06+02:00;0.0;0.0017403486911897607;0.0;0.0011816182127717526;0.0;0.0;0.6823606556371434;2.6900634545413435
69;2020-09-16T11:26:07+02:00;0.0;null;0.0;0.0;0.0175517369324377;0.0;1.9860213298404632;6.67911935045894
70;2020-09-16T11:26:08+02:00;0.0;0.0;0.0;0.0;0.00046152622441053917;0.0006671878152402287;0.6890964391530392;2.5649357345962938
71;2020-09-16T11:26:09+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.482134422314336;5.603336710237113
72;2020-09-16T11:26:10+02:00;0.0;null;0.0;0.0;null;0.0;null;null
73;2020-09-16T11:26:11+02:00;0.0;0.002027917526318121;0.0;0.0016156375430600627;0.0;0.0;0.9119936197653216;3.6226525952961786
74;2020-09-16T11:26:12+02:00;0.0;0.008894692437600285;0.0;0.0;0.022025833638332448;0.0;1.152093611297151;7.436351209509241
75;2020-09-16T11:26:13+02:00;0.0;0.0;0.0;0.0;0.0;0.0007366694060952898;1.100701240661942;4.690669007667284
76;2020-09-16T11:26:14+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.7348319879410503;6.434554344937927
77;2020-09-16T11:26:15+02:00;0.0;0.0029059675714571344;null;0.0;0.0;null;1.3204869256508125;4.694354525748028
78;2020-09-16T11:26:16+02:00;0.0;0.006330853055341592;0.0;0.0013317204562547787;0.001517319686207614;0.0;0.7815878680210954;3.0158829666853952
79;2020-09-16T11:26:17+02:00;0.0;0.0;0.0;0.0;0.01418282743090694;0.0;1.3927479050390563;5.573721521032238
80;2020-09-16T11:26:18+02:00;0.0;0.0;0.0;0.0;0.0008888615858579029;null;1.7892880657953958;6.431935038754648
81;2020-09-16T11:26:19+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.0377928536967038;3.9771670593512054
82;2020-09-16T11:26:20+02:00;null;null;null;0.0;0.0;0.0;1.150618907804798;4.740531808584289
83;2020-09-16T11:26:21+02:00;0.0;0.005846245129731378;0.0;0.0017155745650728651;0.006704848801485857;0.0;0.8623716274802095;3.1673015956848163
84;2020-09-16T11:26:22+02:00;0.0;0.0;0.0;0.0;0.0005073617676208352;0.0;0.9037329368912224;3.7439929368086458
85;2020-09-16T11:26:23+02:00;0.0;0.0;0.0;0.0;0.0023376998606622307;0.002413921618917299;1.2876962565165937;4.706422976799207
86;2020-09-16T11:26:24+02:00;0.0;0.0;0.0;0.0;0.0008833716910845213;0.0;1.3232283800988278;5.365448383074875
87;2020-09-16T11:26:25+02:00;0.0;0.003875729330323004;null;0.0;0.0;0.0;1.8024906365147988;5.480197778269955
88;2020-09-16T11:26:26+02:00;0.001839189564263603;0.005684097939775592;0.0;0.0;0.0014041069757772895;0.0;0.7742832294639006;null
89;2020-09-16T11:26:27+02:00;0.0;0.0;0.0;0.0010914258329628866;0.0144754667507055;0.0;1.5651418567929118;2.9859137998637557
90;2020-09-16T11:26:28+02:00;0.0;0.0;null;0.0;0.0;0.003071596495314665;0.9655827873844488;3.662197036317792
91;2020-09-16T11:26:29+02:00;0.0;0.0;0.0;0.0;0.0007976834767862656;0.0;1.3530037668274546;5.430627787509283
92;2020-09-16T11:26:30+02:00;0.0;0.002542781635802845;0.0;0.0;0.0;0.0;null;null
93;2020-09-16T11:26:31+02:00;0.000645433133949187;0.0076411590707846574;0.0;0.0;0.002689755519894095;0.0;1.2743595271246757;5.117645473433731
94;2020-09-16T11:26:32+02:00;0.0;0.0;null;0.0016314647196482126;0.011596828215728631;0.0;1.3649779210226658;4.854089014608376
95;2020-09-16T11:26:33+02:00;0.0;0.0;0.0;0.0;0.0;0.0018949461136890133;1.4517991409945687;5.670212081152942
96;2020-09-16T11:26:34+02:00;0.0;0.0;0.0;0.0;0.0;0.0;1.4215072790586751;5.067551438629551
97;2020-09-16T11:26:35+02:00;0.0;0.002413264420021664;0.0;0.0;0.0006785914377607853;0.0;1.0243471846567231;3.923699833003336
98;2020-09-16T11:26:36+02:00;0.0;null;0.0;0.0;null;0.0;null;null
