Time;Hour;STA 6;STA 5;STA 4;BE 2;QoS 2;BE 1
534;2020-11-23T18:54:37+01:00;0,005102743;0,004854495;0,008810864;0,947206364;9,855498776;1,013231243
535;2020-11-23T18:54:38+01:00;0,006207413;0,007009246;0,000790903;0,927566184;9,583976662;1,155444831
536;2020-11-23T18:54:39+01:00;0,005208019;0,004844937;0,00580617;1,042007582;7,409383955;0,89056251
537;2020-11-23T18:54:40+01:00;0,0055259;0,00535078;0,005632045;1,083532745;7,738506534;0,983364888
538;2020-11-23T18:54:41+01:00;0,005822736;0,006111836;0,005804004;1,039993372;7,489742828;1,126343603
539;2020-11-23T18:54:42+01:00;0,003856767;0,003362562;0,006761576;0,958940789;6,269281819;0,956952558
540;2020-11-23T18:54:43+01:00;0,008787041;0,007723733;0;0,704448598;4,65224811;0,675510897
541;2020-11-23T18:54:44+01:00;0,006628396;0,006972347;0,006935391;1,255290564;7,504089766;1,401137884
542;2020-11-23T18:54:45+01:00;0,004946899;0,005370047;0,009406656;1,020585379;7,223661758;1,183308183
543;2020-11-23T18:54:46+01:00;0,006424149;0,007157953;0,000951844;1,126327122;8,008877389;1,314540139
544;2020-11-23T18:54:47+01:00;0,004891906;0,00483332;0,009028273;0,947849325;6,084302465;1,046521478
545;2020-11-23T18:54:48+01:00;0,005931083;0,005862091;0,000870273;1,040532153;6,698193978;1,109872
546;2020-11-23T18:54:49+01:00;0,005744783;0,005725873;0,00561782;1,037717589;6,703686226;1,143502688
547;2020-11-23T18:54:50+01:00;0,005593187;0,005768082;0,005674599;1,049953067;7,166975073;1,167988775
548;2020-11-23T18:54:51+01:00;0,005187222;0,00773903;0,005025347;0,936785152;5,970868348;1,028631413
549;2020-11-23T18:54:52+01:00;0,004559268;0,004542094;0,008471283;1,005205687;6,468460412;1,097086751
550;2020-11-23T18:54:53+01:00;0,007638321;0,00768544;0,001120303;1,133321454;6,823356087;1,104915671
551;2020-11-23T18:54:54+01:00;0,005287978;0,005193778;0,005172904;0,926139183;5,106146678;1,209275225
552;2020-11-23T18:54:55+01:00;0,00506263;0,005081245;0,005070038;0,961364939;5,661226787;0,817923197
553;2020-11-23T18:54:56+01:00;0,005475306;0,005482655;0,010113462;1,069758618;5,67885594;1,4477169
554;2020-11-23T18:54:57+01:00;0,00538827;0,005243661;0,005365284;0,981182126;5,392355536;1,466134649
555;2020-11-23T18:54:58+01:00;0,006378828;0,007224532;0,0009638;1,145600081;7,417415038;1,45043212
556;2020-11-23T18:54:59+01:00;0,005361496;0,005197375;0,005243205;0,955790764;6,06649409;1,161396959
557;2020-11-23T18:55:00+01:00;0,000798299;0,005790597;0,005740994;1,052560109;7,20108995;1,289312709
558;2020-11-23T18:55:01+01:00;0,00908764;0,004575984;0,008730432;0,953505797;5,609057015;1,111179018
559;2020-11-23T18:55:02+01:00;0,003818832;0,003833507;0,001088342;1,009178299;6,619510207;1,221929673
560;2020-11-23T18:55:03+01:00;0,009389198;0,008680551;0;0,813184308;4,735636248;0,992701145
561;2020-11-23T18:55:04+01:00;0,005794635;0,00748997;0,006956478;1,216366253;8,560211276;1,768604443
562;2020-11-23T18:55:05+01:00;0,005626719;0,005396048;0,005349675;1,020701647;6,242944545;1,344446275
563;2020-11-23T18:55:06+01:00;0,005073344;0,004879427;0,005008235;0,923921911;6,440632088;1,219086506
564;2020-11-23T18:55:07+01:00;0,005420596;0,005485293;0,005379795;1,027668241;6,643067933;1,380694314
565;2020-11-23T18:55:08+01:00;0,005403642;0,005292915;0,010058509;1,031942958;6,657116578;1,3299608
566;2020-11-23T18:55:09+01:00;0,006248127;0,006876035;0,000946397;1,100156312;7,637303779;1,53795382
567;2020-11-23T18:55:10+01:00;0,005355235;0,00496764;0,005122955;0,970558107;5,808536536;1,246775706
568;2020-11-23T18:55:11+01:00;0,005326534;0,00537755;0,005294541;0,982009815;6,400734394;1,32950236
569;2020-11-23T18:55:12+01:00;0,004440751;0,005167601;0,009623722;0,990448484;6,110399931;1,318447298
570;2020-11-23T18:55:13+01:00;0,006051099;0,006362578;0,000861732;1,011745958;7,099291677;1,570793892
571;2020-11-23T18:55:14+01:00;0,005508088;0,005306591;0,005536528;1,002696904;5,509087315;1,379605325
572;2020-11-23T18:55:15+01:00;0,005021847;0,004985429;0,009283084;1,023150822;6,25447168;1,517674619
573;2020-11-23T18:55:16+01:00;0,006405403;0,006945785;0,000935202;1,07616185;7,409193874;1,654581906
574;2020-11-23T18:55:17+01:00;0,00473199;0,004478518;0,008611029;0,940466587;5,567880967;1,325829493
575;2020-11-23T18:55:18+01:00;0,006216332;0,005873795;0,000856369;0,993968504;5,779368561;1,425606125
576;2020-11-23T18:55:19+01:00;0,005654589;0,006274724;0,005800179;1,035333509;7,116424559;1,657559208
577;2020-11-23T18:55:20+01:00;0,005142222;0,005013508;0,005295632;1,002220584;5,765238453;1,435964714
578;2020-11-23T18:55:21+01:00;0,005618974;0,005598085;0,005530986;0,864888539;6,253352849;1,415159141
579;2020-11-23T18:55:22+01:00;0,004012771;0,004043157;0,007530818;1,08984436;6,391779379;1,460788882
580;2020-11-23T18:55:23+01:00;0,007588324;0,005816163;0,006188452;0,876774568;5,099117435;1,308122533
581;2020-11-23T18:55:24+01:00;0,0058634;0,006345547;0,001011758;1,14014885;6,574874955;1,688904679
582;2020-11-23T18:55:25+01:00;0,006182594;0,00601518;0,005979319;1,097266247;5,120768995;1,764220629
583;2020-11-23T18:55:26+01:00;0,005345883;0,00638227;0,005513831;0,977923126;2,440717086;1,81039046
584;2020-11-23T18:55:27+01:00;0,005071279;0,005107736;0,009240418;1,002876741;1,394004456;1,690027072
585;2020-11-23T18:55:28+01:00;0,006125203;0,006270523;0,00089247;1,036343285;1,719575541;1,694532379
586;2020-11-23T18:55:29+01:00;0,005599612;0,005713695;0,005597607;1,00836617;5,949981138;1,661496514
587;2020-11-23T18:55:30+01:00;0,005236971;0,005127612;0,005237502;0,968975551;5,304654242;1,535538659
588;2020-11-23T18:55:31+01:00;0,005486778;0,005321138;0,005411513;0,994258957;5,84354397;1,582975819
589;2020-11-23T18:55:32+01:00;0,004970094;0,004906799;0,009154835;1,001036251;6,530246917;1,585490401
590;2020-11-23T18:55:33+01:00;0,006230026;0,007071446;0,000941426;1,071617659;9,606405036;1,139039451
591;2020-11-23T18:55:34+01:00;0,005337783;0,004835168;0,005095097;0,966689745;6,563199724;0,926125645
592;2020-11-23T18:55:35+01:00;0,005511543;0,00548097;0,005555095;1,004481216;8,258330485;0,975354217
593;2020-11-23T18:55:36+01:00;0,005609319;0,006204885;0,00926599;1,082708987;8,972084845;1,146067974
594;2020-11-23T18:55:37+01:00;0,005106161;0,004840402;0,008939908;0,976147332;9,280544959;0,972991513
595;2020-11-23T18:55:38+01:00;0,005239995;0,005954511;0,000840947;1,029290641;8,578137024;1,051088788
596;2020-11-23T18:55:39+01:00;0,006335142;0,005406274;0,005587945;0,959583372;8,837890175;0,919216654
597;2020-11-23T18:55:40+01:00;0,008365942;0,005218701;0,005319586;1,012093873;8,731180209;0,985376695
598;2020-11-23T18:55:41+01:00;0,005564147;0,005892181;0,005761072;1,029342897;8,659302906;1,053608828
599;2020-11-23T18:55:42+01:00;0,004278956;0,004214481;0,007810514;1,006887102;7,497766802;1,026095988
600;2020-11-23T18:55:43+01:00;0,007493658;0,007393367;0,00110139;1,096756632;5,871065881;1,028946777
