Time;Hour;0x00;0x01;0x02;0x03;QoS 1;BE 3;BE 4
223;2020-11-23T18:49:26+01:00;0.010656;0;0;0;null;7.735424;null
224;2020-11-23T18:49:27+01:00;0.010656;0;0;0;null;7.657376;null
225;2020-11-23T18:49:28+01:00;0.010656;0;0;0;null;6.053056;null
226;2020-11-23T18:49:29+01:00;0.010656;0;0;0;null;6.33056;null
227;2020-11-23T18:49:30+01:00;0.010656;0;0;0;null;6.495328000000001;null
228;2020-11-23T18:49:31+01:00;0.010656;0;0;0;null;6.2438400000000005;null
229;2020-11-23T18:49:32+01:00;0.011392;0;0;0;null;6.885568;null
230;2020-11-23T18:49:33+01:00;0.011392;0;0;0;null;5.9489920000000005;null
231;2020-11-23T18:49:34+01:00;0.012247999999999998;0;0;0;null;6.41728;null
232;2020-11-23T18:49:35+01:00;0.010656;0;0;0;null;5.393984000000001;null
233;2020-11-23T18:49:36+01:00;0.010656;0;0;0;null;5.090464;null
234;2020-11-23T18:49:37+01:00;0.01128;0;0;0;null;5.5414080000000006;null
235;2020-11-23T18:49:38+01:00;0.011576000000000001;0;0;0;null;5.810239999999999;null
236;2020-11-23T18:49:39+01:00;0.010656;0;0;0;null;5.905632;null
237;2020-11-23T18:49:40+01:00;0.011424;0;0;0;null;5.957663999999999;null
238;2020-11-23T18:49:41+01:00;0.010656;0;0;0;null;6.053056;null
239;2020-11-23T18:49:42+01:00;0.010656;0;0;0;null;null;null
240;2020-11-23T18:49:43+01:00;0.010656;0;0;0;null;4.283968;null
241;2020-11-23T18:49:44+01:00;0.011424;0;0;0;null;5.480703999999999;null
242;2020-11-23T18:49:45+01:00;0.01128;0;0;0;null;5.246560000000001;null
243;2020-11-23T18:49:46+01:00;0.010656;0;0;0;null;5.8536;null
244;2020-11-23T18:49:47+01:00;0.010656;0;0;0;null;6.790176000000001;null
245;2020-11-23T18:49:48+01:00;0.011424;0;0;0;null;5.341952;null
246;2020-11-23T18:49:49+01:00;0.010656;0;0;0;null;6.2091520000000004;null
247;2020-11-23T18:49:50+01:00;0.010656;0;0;0;null;6.009696;null
248;2020-11-23T18:49:51+01:00;0.013552;0;0;0;null;5.567424;null
249;2020-11-23T18:49:52+01:00;0.011392;0;0;0;null;6.191808;null
250;2020-11-23T18:49:53+01:00;0.010656;0;0;0;null;4.4747520000000005;null
251;2020-11-23T18:49:54+01:00;0.012784;0;0;0;null;5.957663999999999;null
252;2020-11-23T18:49:55+01:00;0.010656;0;0;0;null;6.1744639999999995;null
253;2020-11-23T18:49:56+01:00;0.012016;0;0;0;null;5.8449279999999995;null
254;2020-11-23T18:49:57+01:00;0.012247999999999998;0;0;0;null;5.498048;null
255;2020-11-23T18:49:58+01:00;0.011328;0;0;0;null;6.044384;null
256;2020-11-23T18:49:59+01:00;0.010656;0;0;0;null;6.530016;null
257;2020-11-23T18:50:00+01:00;0.010656;0;0;0;null;5.610784;null
258;2020-11-23T18:50:01+01:00;0.010656;0;0;0;null;6.521344;null
259;2020-11-23T18:50:02+01:00;0.015519999999999999;0;0;0;null;null;null
260;2020-11-23T18:50:03+01:00;0.005791999999999999;0;0;0;null;3.789664;null
261;2020-11-23T18:50:04+01:00;0.010656;0;0;0;null;6.191808;null
262;2020-11-23T18:50:05+01:00;0.011424;0;0;0;null;6.235168;null
263;2020-11-23T18:50:06+01:00;0.011576000000000001;0;0;0;null;6.651424;null
264;2020-11-23T18:50:07+01:00;0.011328;0;0;0;null;5.714848;null
265;2020-11-23T18:50:08+01:00;0.010656;0;0;0;null;4.7349120000000005;null
266;2020-11-23T18:50:09+01:00;0.01128;0;0;0;null;5.411328;null
267;2020-11-23T18:50:10+01:00;0.01128;0;0;0;null;5.576096;null
268;2020-11-23T18:50:11+01:00;0.010656;0;0;0;null;5.480703999999999;null
269;2020-11-23T18:50:12+01:00;0.011392;0;0;0;null;5.610784;null
270;2020-11-23T18:50:13+01:00;0.011392;0;0;0;null;4.336;null
271;2020-11-23T18:50:14+01:00;0.010656;0;0;0;null;5.229216;null
272;2020-11-23T18:50:15+01:00;0.012247999999999998;0;0;0;null;5.3246080000000005;null
273;2020-11-23T18:50:16+01:00;0.010656;0;0;0;null;5.350624;null
274;2020-11-23T18:50:17+01:00;0.012;0;0;0;null;6.044384;null
275;2020-11-23T18:50:18+01:00;0.010656;0;0;0;null;5.402656;null
276;2020-11-23T18:50:19+01:00;0.010656;0;0;0;null;6.183136;null
277;2020-11-23T18:50:20+01:00;0.010656;0;0;0;null;6.451968;null
278;2020-11-23T18:50:21+01:00;0.010656;0;0;0;null;5.975008;null
279;2020-11-23T18:50:22+01:00;null;null;null;null;null;null;null
280;2020-11-23T18:50:23+01:00;0.022672;0;0;0;null;11.299616;null
281;2020-11-23T18:50:24+01:00;0.011392;0;0;0;null;2.8617600000000003;null
282;2020-11-23T18:50:25+01:00;0.012247999999999998;0;0;0;null;6.928928;null
283;2020-11-23T18:50:26+01:00;0.011328;0;0;0;null;6.798848;null
284;2020-11-23T18:50:27+01:00;0.011424;0;0;0;null;6.738144;null
285;2020-11-23T18:50:28+01:00;0.010656;0;0;0;null;5.168512;null
286;2020-11-23T18:50:29+01:00;0.010656;0;0;0;null;5.246560000000001;null
287;2020-11-23T18:50:30+01:00;0.012199999999999999;0;0;0;null;5.94032;null
288;2020-11-23T18:50:31+01:00;0.011424;0;0;0;null;5.524064;null
289;2020-11-23T18:50:32+01:00;0.011392;0;0;0;null;5.905632;null
290;2020-11-23T18:50:33+01:00;0.010656;0;0;0;null;4.89968;null
291;2020-11-23T18:50:34+01:00;0.0136;0;0;0;null;5.645472;null
292;2020-11-23T18:50:35+01:00;0.011424;0;0;0;null;5.012416;null
293;2020-11-23T18:50:36+01:00;0.01128;0;0;0;null;5.28992;null
294;2020-11-23T18:50:37+01:00;0.010656;0;0;0;null;5.2032;null
295;2020-11-23T18:50:38+01:00;0.014352;0;0;0;null;5.367967999999999;null
296;2020-11-23T18:50:39+01:00;0.010656;0;0;0;null;5.341952;null
297;2020-11-23T18:50:40+01:00;0.010656;0;0;0;null;5.784224;null
298;2020-11-23T18:50:41+01:00;0.014176;0;0;0;null;5.6888320000000006;null
299;2020-11-23T18:50:42+01:00;0.026224;0;0;0;null;null;null
300;2020-11-23T18:50:43+01:00;0;0;0;0;null;3.2693440000000002;null
301;2020-11-23T18:50:44+01:00;0.01128;0;0;0;null;6.67744;null
302;2020-11-23T18:50:45+01:00;0.010656;0;0;0;null;6.165792000000001;null
303;2020-11-23T18:50:46+01:00;0.01128;0;0;0;null;6.5386880000000005;null
304;2020-11-23T18:50:47+01:00;0.010656;0;0;0;null;6.738144;null
305;2020-11-23T18:50:48+01:00;0.010656;0;0;0;null;6.694783999999999;null
306;2020-11-23T18:50:49+01:00;0.013552;0;0;0;null;7.032992;null
307;2020-11-23T18:50:50+01:00;0.010656;0;0;0;null;7.284479999999999;null
308;2020-11-23T18:50:51+01:00;0.010656;0;0;0;null;7.258464;null
309;2020-11-23T18:50:52+01:00;0.011392;0;0;0;null;6.399935999999999;null
310;2020-11-23T18:50:53+01:00;0.014912000000000002;0;0;0;null;6.087744;null
311;2020-11-23T18:50:54+01:00;0.010656;0;0;0;null;6.7294719999999995;null
312;2020-11-23T18:50:55+01:00;0.010656;0;0;0;null;5.524064;null
313;2020-11-23T18:50:56+01:00;0.010656;0;0;0;null;6.408608;null
314;2020-11-23T18:50:57+01:00;0.010656;0;0;0;null;5.090464;null
315;2020-11-23T18:50:58+01:00;0.010656;0;0;0;null;7.726752;null
316;2020-11-23T18:50:59+01:00;0.010656;0;0;0;null;6.530016;null
317;2020-11-23T18:51:00+01:00;0.010656;0;0;0;null;7.197760000000001;null
318;2020-11-23T18:51:01+01:00;0.010656;0;0;0;null;7.145728;null
319;2020-11-23T18:51:02+01:00;0.016256;0;0;0;null;7.431904;null
320;2020-11-23T18:51:03+01:00;0.009472;0;0;0;null;4.353344;null
321;2020-11-23T18:51:04+01:00;0.010656;0;0;0;null;7.1717439999999995;null
322;2020-11-23T18:51:05+01:00;0.010656;0;0;0;null;8.221056;null
323;2020-11-23T18:51:06+01:00;0.010656;0;0;0;null;7.093696;null
