Time;Hour;0x00;QoS 1;BE 1;BE 2;BE 3;QoS 2
224;2020-04-20T11:52:48+02:00;0.003456;0;0;0;5.94032;2.194016
225;2020-04-20T11:52:49+02:00;0.005488000000000001;0;0;0;4.951712000000001;2.0899520000000003
226;2020-04-20T11:52:50+02:00;0.005952;0;0;0;5.628127999999999;2.289408
227;2020-04-20T11:52:51+02:00;0.009215999999999998;0;0;0;8.437856;2.21136
228;2020-04-20T11:52:52+02:00;0.005664;0;0;0;7.54464;2.107296
229;2020-04-20T11:52:53+02:00;0.00408;0;0;0;7.527296000000001;2.0986239999999996
230;2020-04-20T11:52:54+02:00;0.005472;0;0;0;4.006464;1.8818240000000002
231;2020-04-20T11:52:55+02:00;0.004416000000000001;0;0;0;0.9886079999999999;1.12736
232;2020-04-20T11:52:56+02:00;0.007008;0;0;0;1.196736;1.283456
233;2020-04-20T11:52:57+02:00;0.0037440000000000004;0;0;0;0.73712;0.8411839999999999
234;2020-04-20T11:52:58+02:00;0.002496;0;0;0;3.893728;4.665536
235;2020-04-20T11:52:59+02:00;0.007008;0;0;0;7.128384;3.1826239999999997
236;2020-04-20T11:53:00+02:00;0.004704;0;0;0;8.056288;1.8731520000000002
237;2020-04-20T11:53:01+02:00;0.005664;0;0;0;7.232448000000001;2.228704
238;2020-04-20T11:53:02+02:00;0.003456;0;0;0;5.151167999999999;1.786432
239;2020-04-20T11:53:03+02:00;0.0031680000000000002;0;0;0;5.792896;2.12464
240;2020-04-20T11:53:04+02:00;0.0061600000000000005;0;0;0;4.4400640000000005;2.2460479999999996
241;2020-04-20T11:53:05+02:00;0.003456;0;0;0;6.165792000000001;2.08128
242;2020-04-20T11:53:06+02:00;0.006736;0;0;0;5.0297600000000005;2.107296
243;2020-04-20T11:53:07+02:00;0.004704;0;0;0;3.252;1.8384639999999999
244;2020-04-20T11:53:08+02:00;0.003456;0;0;0;1.231424;1.2140799999999998
245;2020-04-20T11:53:09+02:00;0.006736;0;0;0;1.2140799999999998;1.2140799999999998
246;2020-04-20T11:53:10+02:00;0.003456;0;0;0;0.901888;0.9105599999999999
247;2020-04-20T11:53:11+02:00;0.007824;0;0;0;2.9744960000000003;2.9744960000000003
248;2020-04-20T11:53:12+02:00;0.0074080000000000005;0;0;0;3.408096;3.399424
249;2020-04-20T11:53:13+02:00;0.006288;0;0;0;3.980448;3.1045760000000002
250;2020-04-20T11:53:14+02:00;0.0031680000000000002;0;0;0;6.2438400000000005;2.055264
251;2020-04-20T11:53:15+02:00;0.0057599999999999995;0;0;0;6.798848;2.324096
252;2020-04-20T11:53:16+02:00;0.004704;0;0;0;5.151167999999999;2.029248
253;2020-04-20T11:53:17+02:00;0.008592;0;0;0;7.050336000000001;1.90784
254;2020-04-20T11:53:18+02:00;0.004704;0;0;0;5.428672;2.011904
255;2020-04-20T11:53:19+02:00;0.003456;0;0;0;6.530016;2.055264
256;2020-04-20T11:53:20+02:00;0.0057599999999999995;0;0;0;6.15712;1.9945599999999999
257;2020-04-20T11:53:21+02:00;0.005952;0;0;0;5.55008;2.202688
258;2020-04-20T11:53:22+02:00;0.008928;0;0;0;5.9836800000000006;1.8731520000000002
259;2020-04-20T11:53:23+02:00;0.005664;0;0;0;5.818912;2.08128
260;2020-04-20T11:53:24+02:00;0.0031680000000000002;0;0;0;6.937600000000001;2.055264
261;2020-04-20T11:53:25+02:00;0.00424;0;0;0;6.556032;2.0986239999999996
262;2020-04-20T11:53:26+02:00;0.005952;0;0;0;4.786944;2.2200320000000002
263;2020-04-20T11:53:27+02:00;0.007696;0;0;0;5.3246080000000005;2.003232
264;2020-04-20T11:53:28+02:00;0.004704;0;0;0;5.593439999999999;1.933856
265;2020-04-20T11:53:29+02:00;0.003456;0;0;0;6.41728;2.159328
266;2020-04-20T11:53:30+02:00;0.006112;0;0;0;7.449248;1.9945599999999999
267;2020-04-20T11:53:31+02:00;0.005952;0;0;0;6.486656;2.020576
268;2020-04-20T11:53:32+02:00;0.008656;0;0;0;6.7641599999999995;2.202688
269;2020-04-20T11:53:33+02:00;0.005664;0;0;0;6.41728;1.916512
270;2020-04-20T11:53:34+02:00;0.0031680000000000002;0;0;0;6.937600000000001;2.2373760000000003
271;2020-04-20T11:53:35+02:00;0.0057599999999999995;0;0;0;5.411328;1.9772159999999999
272;2020-04-20T11:53:36+02:00;0.004704;0;0;0;6.5386880000000005;2.2633919999999996
273;2020-04-20T11:53:37+02:00;0.009215999999999998;0;0;0;5.246560000000001;1.8384639999999999
274;2020-04-20T11:53:38+02:00;0.004704;0;0;0;5.645472;2.462848
275;2020-04-20T11:53:39+02:00;0.004704;0;0;0;6.15712;2.25472
276;2020-04-20T11:53:40+02:00;0.0057599999999999995;0;0;0;7.249792;2.150656
277;2020-04-20T11:53:41+02:00;0.005952;0;0;0;7.5012799999999995;1.7344000000000002
278;2020-04-20T11:53:42+02:00;0.008928;0;0;0;0;2.402144
279;2020-04-20T11:53:43+02:00;0.005664;0;0;0;5.341952;2.21136
280;2020-04-20T11:53:44+02:00;0.0031680000000000002;0;0;0;6.755488000000001;2.029248
281;2020-04-20T11:53:45+02:00;0.005488000000000001;0;0;0;5.168512;2.202688
282;2020-04-20T11:53:46+02:00;0.004704;0;0;0;6.6167359999999995;2.228704
283;2020-04-20T11:53:47+02:00;0.007696;0;0;0;6.7294719999999995;1.9858879999999999
284;2020-04-20T11:53:48+02:00;0.003456;0;0;0;6.504;2.2460479999999996
285;2020-04-20T11:53:49+02:00;0.004704;0;0;0;5.610784;2.280736
286;2020-04-20T11:53:50+02:00;0.005488000000000001;0;0;0;6.0617280000000004;2.0726080000000002
287;2020-04-20T11:53:51+02:00;0.004704;0;0;0;6.902912000000001;2.063936
288;2020-04-20T11:53:52+02:00;0.008656;0;0;0;8.958176;2.020576
289;2020-04-20T11:53:53+02:00;0.005664;0;0;0;9.339744000000001;2.063936
290;2020-04-20T11:53:54+02:00;0.002496;0;0;0;5.298591999999999;1.769088
291;2020-04-20T11:53:55+02:00;0.006719999999999999;0;0;0;1.292128;1.292128
292;2020-04-20T11:53:56+02:00;0.003456;0;0;0;1.222752;1.3788479999999999
293;2020-04-20T11:53:57+02:00;0.004704;0;0;0;0.7804800000000001;0.893216
294;2020-04-20T11:53:58+02:00;0.007008;0;0;0;3.9110720000000003;4.526783999999999
295;2020-04-20T11:53:59+02:00;0.0037440000000000004;0;0;0;9.49584;2.5148800000000002
296;2020-04-20T11:54:00+02:00;0.002496;0;0;0;9.929440000000001;2.2200320000000002
297;2020-04-20T11:54:01+02:00;0.007008;0;0;0;8.854111999999999;1.8818240000000002
298;2020-04-20T11:54:02+02:00;0.006624;0;0;0;6.8682240000000006;2.2633919999999996
299;2020-04-20T11:54:03+02:00;0.007535999999999999;0;0;0;6.399935999999999;2.141984
300;2020-04-20T11:54:04+02:00;0.00504;0;0;0;6.148448;1.90784
