queue_delay,packet_loss
1604084132.475787752,0.000005285,0
1604084133.476048478,0.000005285,0
1604084134.476320652,0.000005285,0
1604084135.476594993,0.000005285,0
1604084136.476885726,0.000005285,0
1604084137.477184015,0.000005285,0
1604084138.477485974,0.000005285,0
1604084139.477766064,0.000005285,0
1604084140.478045322,0.000005285,0
1604084141.478385601,0.000005285,0
1604084142.478752437,0.000005285,0
1604084143.479054664,0.000005285,0
1604084144.479390818,0.000005285,0
1604084145.479719845,0.000005285,0
1604084146.480045652,0.000005285,0
1604084147.480419219,0.000005285,0
1604084148.480786140,0.000005285,0
1604084149.481130063,0.000005285,0
1604084150.481451173,0.000005285,0
1604084151.481839618,0.000005285,0
1604084152.482179491,0.000005285,0
1604084153.482517699,0.000005285,0
1604084154.482880835,0.000005285,0
1604084155.483232046,0.000005285,0
1604084156.483555427,0.000005285,0
1604084157.483908808,0.000005285,0
1604084158.484234618,0.000005285,0
1604084159.484595948,0.000005285,0
1604084160.484932483,0.000005285,0
1604084161.485442371,0.000005285,0
1604084162.485828817,0.000005285,0
1604084163.486171543,0.000005285,0
1604084164.486518548,0.000005285,0
1604084165.486806389,0.000005285,0
1604084166.487180823,0.000005285,0
1604084167.487514611,0.000005285,0
1604084168.487841364,0.000005285,0
1604084169.488158767,0.000005285,0
1604084170.488483153,0.000005285,0
1604084171.488848615,0.000005285,0
1604084172.489199393,0.000005285,0
1604084173.489504191,0.000005285,0
1604084174.489812640,0.000005285,0
1604084175.490111016,0.000005285,0
1604084176.490411356,0.000005285,0
1604084177.490756957,0.000005285,0
1604084178.491094560,0.000005285,0
1604084179.491413665,0.000005285,0
1604084180.491759549,0.000005285,0
1604084181.492165286,0.000005285,0
1604084182.492496673,0.000005285,0
1604084183.492835265,0.000005285,0
1604084184.493150193,0.000005285,0
1604084185.493436770,0.000005285,0
1604084186.493740368,0.000005285,0
1604084187.494056596,0.000005285,0
1604084188.494353289,0.000005285,0
1604084189.494627355,0.000005285,0
1604084190.494947977,0.000005285,0
1604084191.495366526,0.000005285,0
1604084192.495686392,0.000005285,0
1604084193.495994963,0.000005285,0
1604084194.496319906,0.000005285,0
1604084195.499510701,0.000005285,0
1604084196.499830499,0.000005285,0
1604084197.500131095,0.000005285,0
1604084198.500435730,0.000005285,0
1604084199.500746218,0.000005285,0
1604084200.503245636,0.000005285,0
1604084201.503622682,0.000005285,0
1604084202.504008989,0.000005285,0
1604084203.504346390,0.000005285,0
1604084204.504663533,0.000005285,0
1604084205.505006993,0.000005285,0
1604084206.505421416,0.000005285,0
1604084207.505778471,0.000005285,0
1604084208.506071583,0.000005285,0
1604084209.506412882,0.000005285,0
1604084210.506773701,0.000005285,0
1604084211.507181057,0.000005285,0
1604084212.507548193,0.000005285,0
1604084213.507821758,0.000005285,0
1604084214.508144952,0.000005285,0
1604084215.508460204,0.000005285,0
1604084216.508776995,0.000005285,0
1604084217.509111286,0.000005285,0
1604084218.509467579,0.000005285,0
1604084219.509805170,0.000005285,0
1604084220.510122503,0.000005285,0
1604084221.510516781,0.000005285,0
1604084222.510919634,0.000005285,0
1604084223.514195248,0.000005285,0
1604084224.514555401,0.000005285,0
1604084225.514947499,0.000005285,0
1604084226.515373099,0.000005285,0
1604084227.515732478,0.000005285,0
1604084228.519041301,0.000005285,0
1604084229.519410443,0.000005285,0
1604084230.519780548,0.000005285,0
1604084231.520211136,0.000005285,0
1604084232.520587799,0.000005285,0
1604084233.525330675,0.000005285,0
1604084234.525704860,0.000005285,0
1604084235.526065564,0.000005285,0
1604084236.526434937,0.000005285,0
1604084237.526871681,0.000005285,0
1604084238.530219035,0.000005285,0
1604084239.530548616,0.000005285,0
1604084240.530917975,0.000005285,0
1604084241.531259021,0.000005285,0
1604084242.531643957,0.000005285,0
1604084243.534930689,0.000005285,0
1604084244.535314182,0.000005285,0
1604084245.535628122,0.000005285,0
1604084246.535988323,0.000005285,0
1604084247.536347617,0.000005285,0
1604084248.537885885,0.000005285,0
1604084249.538244626,0.000005285,0
1604084250.538608165,0.000005285,0
1604084251.539011575,0.000005285,0
1604084252.539375875,0.000005285,0
1604084253.541943217,0.000005285,0
1604084254.542338371,0.000005285,0
1604084255.542708157,0.000005285,0
1604084256.543118239,0.000005285,0
1604084257.543564304,0.000005285,0
1604084258.543971259,0.000005285,0
1604084259.544355623,0.000005285,0
1604084260.544721896,0.000005285,0
1604084261.545168077,0.000005285,0
1604084262.545508038,0.000005285,0
1604084263.545812703,0.000005285,0
1604084264.546148518,0.000005285,0
1604084265.546506630,0.000005285,0
1604084266.546863410,0.000005285,0
1604084267.547184302,0.000005285,0
1604084268.547501492,0.000005285,0
1604084269.547810369,0.000005285,0
1604084270.551060207,0.000005285,0
1604084271.551484733,0.000005285,0
1604084272.551878316,0.000005285,0
1604084273.552237363,0.000005285,0
1604084274.552574059,0.000005285,0
1604084275.555745552,0.000005285,0
1604084276.556113899,0.000005285,0
1604084277.556484284,0.000005285,0
1604084278.556876559,0.000005285,0
1604084279.557234316,0.000005285,0
1604084280.560468722,0.000005285,0
1604084281.560904444,0.000005285,0
1604084282.561295816,0.000005285,0
1604084283.561657800,0.000005285,0
1604084284.562048933,0.000005285,0
1604084285.565365437,0.000005285,0
1604084286.565741331,0.000005285,0
1604084287.566096912,0.000005285,0
1604084288.566454494,0.000005285,0
1604084289.566789596,0.000005285,0
1604084290.571262986,0.000005285,0
1604084291.571471738,0.000005285,0
1604084292.571844158,0.000005285,0
1604084293.572203764,0.000005285,0
1604084294.572561185,0.000005285,0
1604084295.575147426,0.000005285,0
1604084296.575464480,0.000005285,0
1604084297.575853645,0.000005285,0
1604084298.576222034,0.000005285,0
1604084299.576603016,0.000005285,0
1604084300.579812276,0.000005285,0
1604084301.580236019,0.000005285,0
1604084302.580640745,0.000005285,0
1604084303.581016083,0.000005285,0
1604084304.581382515,0.000005285,0
1604084305.584694076,0.000005285,0
1604084306.585119880,0.000005285,0
1604084307.585499574,0.000005285,0
1604084308.585873917,0.000005285,0
1604084309.586220058,0.000005285,0
1604084310.589467791,0.000005285,0
1604084311.589858729,0.000005285,0
1604084312.590201354,0.000005285,0
1604084313.590570054,0.000005285,0
1604084314.590932366,0.000005285,0
1604084315.600769522,0.000005285,0
1604084316.601085947,0.000005285,0
1604084317.601395263,0.000005285,0
1604084318.601697153,0.000005285,0
1604084319.602009452,0.000005285,0
1604084320.602389028,0.000005285,0
1604084321.602725754,0.000005285,0
1604084322.603077741,0.000005285,0
1604084323.603406691,0.000005285,0
1604084324.603724328,0.000005285,0
1604084325.604040595,0.000005285,0
1604084326.604435825,0.000005285,0
1604084327.604777538,0.000005285,0
1604084328.605132771,0.000005285,0
1604084329.605450727,0.000005285,0
1604084330.605767257,0.000005285,0
1604084331.606076919,0.000005285,0
1604084332.606434785,0.000005285,0
1604084333.606771559,0.000005285,0
1604084334.607086612,0.000005285,0
1604084335.607381925,0.000005285,0
1604084336.607691702,0.000005285,0
1604084337.607991869,0.000005285,0
1604084338.608341981,0.000005285,0
1604084339.608678668,0.000005285,0
1604084340.608985985,0.000005285,0
1604084341.609316248,0.000005285,0
1604084342.609684807,0.000005285,0
1604084343.610020720,0.000005285,0
1604084344.610413614,0.000005285,0
1604084345.610736862,0.000005285,0
1604084346.611062351,0.000005285,0
1604084347.611408286,0.000005285,0
1604084348.611770054,0.000005285,0
1604084349.612118546,0.000005285,0
1604084350.612530426,0.000005285,0
1604084351.612865309,0.000005285,0
1604084352.613195599,0.000005285,0
1604084353.613496205,0.000005285,0
1604084354.613802461,0.000005285,0
1604084355.614134679,0.000005285,0
1604084356.614483492,0.000005285,0
1604084357.614854679,0.000005285,0
1604084358.615278626,0.000005285,0
1604084359.615641965,0.000005285,0
1604084360.615999161,0.000005285,0
1604084361.616313773,0.000005285,0
1604084362.616692353,0.000005285,0
1604084363.617032311,0.000005285,0
1604084364.617349850,0.000005285,0
1604084365.617724190,0.000005285,0
1604084366.618038427,0.000005285,0
1604084367.618340393,0.000005285,0
1604084368.618673865,0.000005285,0
1604084369.618987585,0.000005285,0
1604084370.619296293,0.000005285,0
1604084371.619588933,0.000005285,0
1604084372.619891820,0.000005285,0
1604084373.620195603,0.000005285,0
1604084374.620515466,0.000005285,0
1604084375.620826984,0.000005285,0
1604084376.621135767,0.000005285,0
1604084377.621438706,0.000005285,0
1604084378.621744687,0.000005285,0
1604084379.622037009,0.000005285,0
1604084380.622352003,0.000005285,0
1604084381.622691115,0.000005285,0
1604084382.623042251,0.000005285,0
1604084383.623363987,0.000005285,0
1604084384.623658414,0.000005285,0
1604084385.623962885,0.000005285,0
1604084386.624299065,0.000005285,0
1604084387.624597067,0.000005285,0
1604084388.624886149,0.000005285,0
1604084389.625173312,0.000005285,0
1604084390.625470073,0.000005285,0
1604084391.625800693,0.000005285,0
1604084392.626135337,0.000005285,0
1604084393.626449746,0.000005285,0
1604084394.626747421,0.000005285,0
1604084395.627054992,0.000005285,0
1604084396.627351198,0.000005285,0
1604084397.627678854,0.000005285,0
1604084398.628013591,0.000005285,0
1604084399.628310649,0.000005285,0
1604084400.628617713,0.000005285,0
1604084401.628950728,0.000005285,0
1604084402.629312563,0.000005285,0
1604084403.629674923,0.000005285,0
1604084404.630017919,0.000005285,0
1604084405.630324217,0.000005285,0
1604084406.630629669,0.000005285,0
1604084407.630932443,0.000005285,0
1604084408.631231149,0.000005285,0
1604084409.631563897,0.000005285,0
1604084410.631899744,0.000005285,0
1604084411.632240671,0.000005285,0
1604084412.632632844,0.000005285,0
1604084413.632956116,0.000005285,0
1604084414.633262395,0.000005285,0
1604084415.633620716,0.000005285,0
1604084416.633973043,0.000005285,0
1604084417.634311876,0.000005285,0
1604084418.634628123,0.000005285,0
1604084419.634964616,0.000005285,0
1604084420.635367689,0.000005285,0
1604084421.635716898,0.000005285,0
1604084422.636308813,0.000005285,0
1604084423.636671404,0.000005285,0
1604084424.636940465,0.000005285,0
1604084425.637297697,0.000005285,0
1604084426.637614528,0.000005285,0
1604084427.637845587,0.000005285,0
1604084428.638206263,0.000005285,0
1604084429.638512426,0.000005285,0
1604084430.638828521,0.000005285,0
1604084431.639130252,0.000005285,0
1604084432.639436766,0.000005285,0
1604084433.642012744,0.000005285,0
1604084434.642338288,0.000005285,0
1604084435.642634968,0.000005285,0
1604084436.642927505,0.000005285,0
1604084437.643238547,0.000005285,0
1604084438.645862221,0.000005285,0
1604084439.646162034,0.000005285,0
1604084440.646465131,0.000005285,0
1604084441.646791067,0.000005285,0
1604084442.647095564,0.000005285,0
1604084443.649713211,0.000005285,0
1604084444.650017441,0.000005285,0
1604084445.650308492,0.000005285,0
1604084446.650612660,0.000005285,0
1604084447.650904963,0.000005285,0
1604084448.655515359,0.000005285,0
1604084449.655812618,0.000005285,0
1604084450.656131271,0.000005285,0
1604084451.656447485,0.000005285,0
1604084452.656750816,0.000005285,0
1604084453.659895310,0.000005285,0
1604084454.660193004,0.000005285,0
1604084455.660491685,0.000005285,0
1604084456.660791927,0.000005285,0
1604084457.661087063,0.000005285,0
1604084458.664347509,0.000005285,0
1604084459.664651268,0.000005285,0
1604084460.664935791,0.000005285,0
1604084461.665326652,0.000005285,0
1604084462.665683797,0.000005285,0
1604084463.668255389,0.000005285,0
1604084464.668563452,0.000005285,0
1604084465.668857465,0.000005285,0
1604084466.669148688,0.000005285,0
1604084467.669431138,0.000005285,0
1604084468.671964757,0.000005285,0
1604084469.672256996,0.000005285,0
1604084470.672542981,0.000005285,0
1604084471.672841749,0.000005285,0
1604084472.673142170,0.000005285,0
1604084473.675570372,0.000005285,0
1604084474.675882952,0.000005285,0
1604084475.676184816,0.000005285,0
1604084476.676499980,0.000005285,0
1604084477.676831020,0.000005285,0
1604084478.677163029,0.000005285,0
1604084479.677519302,0.000005285,0
1604084480.677874987,0.000005285,0
1604084481.678207419,0.000005285,0
1604084482.678583374,0.000005285,0
1604084483.678885853,0.000005285,0
1604084484.679196245,0.000005285,0
1604084485.679504457,0.000005285,0
1604084486.679793156,0.000005285,0
1604084487.680087693,0.000005285,0
1604084488.680384884,0.000005285,0
1604084489.680672469,0.000005285,0
1604084490.680980762,0.000005285,0
1604084491.681313449,0.000005285,0
1604084492.681625420,0.000005285,0
1604084493.681915229,0.000005285,0
1604084494.682201543,0.000005285,0
1604084495.682486288,0.000005285,0
1604084496.682784391,0.000005285,0
1604084497.683093535,0.000005285,0
1604084498.683382739,0.000005285,0
1604084499.683668801,0.000005285,0
1604084500.683966535,0.000005285,0
1604084501.684286347,0.000005285,0
1604084502.684602479,0.000005285,0
1604084503.684916191,0.000005285,0
1604084504.685261981,0.000005285,0
1604084505.685544721,0.000005285,0
1604084506.685828522,0.000005285,0
1604084507.686113605,0.000005285,0
1604084508.686409601,0.000005285,0
1604084509.686710843,0.000005285,0
1604084510.686993571,0.000005285,0
1604084511.687290563,0.000005285,0
1604084512.687614875,0.000005285,0
1604084513.687909284,0.000005285,0
1604084514.688251698,0.000005285,0
1604084515.688570024,0.000005285,0
1604084516.688864245,0.000005285,0
1604084517.689156359,0.000005285,0
1604084518.689448608,0.000005285,0
1604084519.689737954,0.000005285,0
1604084520.690107360,0.000005285,0
1604084521.690500511,0.000005285,0
1604084522.690861483,0.000005285,0
1604084523.691178422,0.000005285,0
1604084524.691475367,0.000005285,0
1604084525.691774872,0.000005285,0
1604084526.692089085,0.000005285,0
1604084527.692405321,0.000005285,0
1604084528.692713637,0.000005285,0
1604084529.693000254,0.000005285,0
1604084530.693285468,0.000005285,0
1604084531.693620779,0.000005285,0
1604084532.694019612,0.000005285,0
1604084533.694383322,0.000005285,0
1604084534.694737332,0.000005285,0
1604084535.695093680,0.000005285,0
1604084536.695410570,0.000005285,0
1604084537.695750354,0.000005285,0
1604084538.696110291,0.000005285,0
1604084539.696495565,0.000005285,0
1604084540.696834603,0.000005285,0
1604084541.697136628,0.000005285,0
1604084542.697445602,0.000005285,0
1604084543.697761933,0.000005285,0
1604084544.698117342,0.000005285,0
1604084545.698427571,0.000005285,0
1604084546.698725230,0.000005285,0
1604084547.699023746,0.000005285,0
1604084548.699328951,0.000005285,0
1604084549.699578810,0.000005529,0
1604084550.699835044,0.000005612,0
1604084551.700123782,0.000005679,0
1604084552.700345303,0.000005734,0
1604084553.700583865,0.000005835,0
1604084554.700839414,0.000005890,0
1604084555.701038189,0.000005957,0
1604084556.701263358,0.000006015,0
1604084557.701529883,0.000006076,0
1604084558.701828782,0.000006134,0
1604084559.702118519,0.000006217,0
1604084560.702306947,0.000006270,0
1604084561.702447547,0.000006289,0
1604084562.702672502,0.000006296,0
1604084563.702946313,0.000006353,0
1604084564.703172388,0.000006411,0
1604084565.703540318,0.000006510,0
1604084566.703734069,0.000006512,0
1604084567.703849640,0.000006526,0
1604084568.704003400,0.000006533,0
1604084569.704150609,0.000006541,0
1604084570.704264045,0.000006541,0
1604084571.704543484,0.000006602,0
1604084572.704745632,0.000006665,0
1604084573.704979284,0.000006720,0
1604084574.705560103,0.000006793,0
1604084575.706024613,0.000006872,0
1604084576.706360426,0.000006941,0
1604084577.706573576,0.000007002,0
1604084578.706857990,0.000007066,0
1604084579.707148612,0.000007146,0
1604084580.710215139,0.000007520,0
1604084581.710559343,0.000007586,0
1604084582.710872681,0.000007672,0
1604084583.711103247,0.000007765,0
1604084584.711308335,0.000007832,0
1604084585.713827777,0.000007896,0
1604084586.714031800,0.000007950,0
1604084587.714288124,0.000008010,0
1604084588.714546655,0.000008056,0
1604084589.714809061,0.000008154,0
1604084590.715076915,0.000008224,0
1604084591.715410569,0.000008327,0
1604084592.715706913,0.000008392,0
