#;approach;queueing delay;slice
4748;Gómez et al.;null;QoS 1
4749;Gómez et al.;1663.6889999999999;QoS 1
4750;Gómez et al.;1675.103;QoS 1
4751;Gómez et al.;1500.255;QoS 1
4752;Gómez et al.;1550.219;QoS 1
4753;Gómez et al.;1530.212;QoS 1
4754;Gómez et al.;1632.588;QoS 1
4755;Gómez et al.;1811.5900000000001;QoS 1
4756;Gómez et al.;1764.754;QoS 1
4757;Gómez et al.;1568.6599999999999;QoS 1
4758;Gómez et al.;2416.541;QoS 1
4759;Gómez et al.;2821.763;QoS 1
4760;Gómez et al.;3373.119;QoS 1
4761;Gómez et al.;5138.979;QoS 1
4762;Gómez et al.;5138.979;QoS 1
4763;Gómez et al.;5981.282;QoS 1
4764;Gómez et al.;6810.987;QoS 1
4765;Gómez et al.;7553.346;QoS 1
4766;Gómez et al.;7998.9130000000005;QoS 1
4767;Gómez et al.;7998.9130000000005;QoS 1
4768;Gómez et al.;9796.09;QoS 1
4769;Gómez et al.;9796.09;QoS 1
4770;Gómez et al.;7336.2;QoS 1
4771;Gómez et al.;358.5;QoS 1
4772;Gómez et al.;0.033;QoS 1
4773;Gómez et al.;0.032;QoS 1
4774;Gómez et al.;0.032;QoS 1
4775;Gómez et al.;0.032;QoS 1
4776;Gómez et al.;null;QoS 1
4777;Gómez et al.;null;QoS 1
4778;Gómez et al.;null;QoS 1
4779;Gómez et al.;null;QoS 1
4780;Gómez et al.;null;QoS 1
4781;Gómez et al.;null;QoS 1
4782;Gómez et al.;null;QoS 1
4783;Gómez et al.;null;QoS 1
4784;Gómez et al.;null;QoS 1
4785;Gómez et al.;null;QoS 1
4786;Gómez et al.;null;QoS 1
4787;Gómez et al.;null;QoS 1
4788;Gómez et al.;null;QoS 1
4789;Gómez et al.;null;QoS 1
4790;Gómez et al.;null;QoS 1
4791;Gómez et al.;null;QoS 1
4792;Gómez et al.;null;QoS 1
4793;Gómez et al.;null;QoS 1
4794;Gómez et al.;null;QoS 1
4795;Gómez et al.;null;QoS 1
4796;Gómez et al.;null;QoS 1
4797;Gómez et al.;null;QoS 1
4798;Gómez et al.;null;QoS 1
4799;Gómez et al.;null;QoS 1
4800;Gómez et al.;null;QoS 1
4801;Gómez et al.;null;QoS 1
4802;Gómez et al.;null;QoS 1
4803;Gómez et al.;null;QoS 1
4804;Gómez et al.;null;QoS 1
4805;Gómez et al.;null;QoS 1
4806;Gómez et al.;null;QoS 1
4807;Gómez et al.;null;QoS 1
4808;Gómez et al.;null;QoS 1
4809;Gómez et al.;null;QoS 1
4810;Gómez et al.;null;QoS 1
4811;Gómez et al.;null;QoS 1
4812;Gómez et al.;null;QoS 1
4813;Gómez et al.;null;QoS 1
4814;Gómez et al.;null;QoS 1
4815;Gómez et al.;null;QoS 1
4816;Gómez et al.;null;QoS 1
4817;Gómez et al.;null;QoS 1
4818;Gómez et al.;null;QoS 1
4819;Gómez et al.;null;QoS 1
4820;Gómez et al.;null;QoS 1
4821;Gómez et al.;null;QoS 1
4822;Gómez et al.;null;QoS 1
4823;Gómez et al.;null;QoS 1
4824;Gómez et al.;null;QoS 1
4825;Gómez et al.;null;QoS 1
4826;Gómez et al.;null;QoS 1
4827;Gómez et al.;null;QoS 1
4828;Gómez et al.;null;QoS 1
4829;Gómez et al.;null;QoS 1
4830;Gómez et al.;null;QoS 1
4831;Gómez et al.;null;QoS 1
4832;Gómez et al.;null;QoS 1
4833;Gómez et al.;null;QoS 1
4834;Gómez et al.;null;QoS 1
4835;Gómez et al.;null;QoS 1
4836;Gómez et al.;null;QoS 1
4837;Gómez et al.;null;QoS 1
4838;Gómez et al.;null;QoS 1
4839;Gómez et al.;null;QoS 1
4840;Gómez et al.;null;QoS 1
4841;Gómez et al.;null;QoS 1
4842;Gómez et al.;null;QoS 1
4843;Gómez et al.;null;QoS 1
4844;Gómez et al.;null;QoS 1
4845;Gómez et al.;null;QoS 1
4846;Gómez et al.;null;QoS 1
4847;Gómez et al.;null;QoS 1
4848;Gómez et al.;null;QoS 1
4849;Gómez et al.;null;QoS 1
4850;Gómez et al.;null;QoS 1
4851;Gómez et al.;null;QoS 1
4852;Gómez et al.;null;QoS 1
4853;Gómez et al.;null;QoS 1
4854;Gómez et al.;null;QoS 1
4855;Gómez et al.;null;QoS 1
4856;Gómez et al.;null;QoS 1
4857;Gómez et al.;null;QoS 1
4858;Gómez et al.;null;QoS 1
4859;Gómez et al.;null;QoS 1
4860;Gómez et al.;null;QoS 1
4861;Gómez et al.;null;QoS 1
4862;Gómez et al.;null;QoS 1
4863;Gómez et al.;null;QoS 1
4864;Gómez et al.;null;QoS 1
4865;Gómez et al.;null;QoS 1
4866;Gómez et al.;null;QoS 1
4867;Gómez et al.;null;QoS 1
4868;Gómez et al.;null;QoS 1
4869;Gómez et al.;null;QoS 1
4870;Gómez et al.;null;QoS 1
4871;Gómez et al.;null;QoS 1
4872;Gómez et al.;null;QoS 1
4873;Gómez et al.;null;QoS 1
4874;Gómez et al.;null;QoS 1
4875;Gómez et al.;null;QoS 1
4876;Gómez et al.;null;QoS 1
4877;Gómez et al.;null;QoS 1
4878;Gómez et al.;null;QoS 1
4879;Gómez et al.;null;QoS 1
4880;Gómez et al.;null;QoS 1
4881;Gómez et al.;null;QoS 1
4882;Gómez et al.;null;QoS 1
4883;Gómez et al.;null;QoS 1
4884;Gómez et al.;null;QoS 1
4885;Gómez et al.;null;QoS 1
4886;Gómez et al.;null;QoS 1
4887;Gómez et al.;null;QoS 1
4888;Gómez et al.;null;QoS 1
4889;Gómez et al.;null;QoS 1
4890;Gómez et al.;null;QoS 1
4891;Gómez et al.;null;QoS 1
4892;Gómez et al.;null;QoS 1
4893;Gómez et al.;null;QoS 1
4894;Gómez et al.;null;QoS 1
4895;Gómez et al.;null;QoS 1
4896;Gómez et al.;null;QoS 1
4897;Gómez et al.;null;QoS 1
4898;Gómez et al.;null;QoS 1
4899;Gómez et al.;null;QoS 1
4900;Gómez et al.;null;QoS 1
4901;Gómez et al.;null;QoS 1
4902;Gómez et al.;null;QoS 1
4903;Gómez et al.;null;QoS 1
4904;Gómez et al.;null;QoS 1
4905;Gómez et al.;null;QoS 1
4906;Gómez et al.;null;QoS 1
4907;Gómez et al.;null;QoS 1
4908;Gómez et al.;null;QoS 1
4909;Gómez et al.;null;QoS 1
4910;Gómez et al.;null;QoS 1
4911;Gómez et al.;null;QoS 1
4912;Gómez et al.;null;QoS 1
4913;Gómez et al.;null;QoS 1
4914;Gómez et al.;null;QoS 1
4915;Gómez et al.;null;QoS 1
4916;Gómez et al.;null;QoS 1
4917;Gómez et al.;null;QoS 1
4918;Gómez et al.;null;QoS 1
4919;Gómez et al.;null;QoS 1
4920;Gómez et al.;null;QoS 1
4921;Gómez et al.;null;QoS 1
4922;Gómez et al.;null;QoS 1
4923;Gómez et al.;null;QoS 1
4924;Gómez et al.;null;QoS 1
4925;Gómez et al.;null;QoS 1
4926;Gómez et al.;null;QoS 1
4927;Gómez et al.;null;QoS 1
4928;Gómez et al.;null;QoS 1
4929;Gómez et al.;null;QoS 1
4930;Gómez et al.;null;QoS 1
4931;Gómez et al.;null;QoS 1
4932;Gómez et al.;null;QoS 1
4933;Gómez et al.;null;QoS 1
4934;Gómez et al.;null;QoS 1
4935;Gómez et al.;null;QoS 1
4936;Gómez et al.;null;QoS 1
4937;Gómez et al.;null;QoS 1
4938;Gómez et al.;null;QoS 1
4939;Gómez et al.;null;QoS 1
4940;Gómez et al.;null;QoS 1
4941;Gómez et al.;null;QoS 1
4942;Gómez et al.;null;QoS 1
4943;Gómez et al.;null;QoS 1
4944;Gómez et al.;null;QoS 1
4945;Gómez et al.;null;QoS 1
4946;Gómez et al.;null;QoS 1
4947;Gómez et al.;null;QoS 1
4948;Gómez et al.;null;QoS 1
4949;Gómez et al.;null;QoS 1
4950;Gómez et al.;null;QoS 1
4951;Gómez et al.;null;QoS 1
4952;Gómez et al.;null;QoS 1
4953;Gómez et al.;null;QoS 1
4954;Gómez et al.;null;QoS 1
4955;Gómez et al.;null;QoS 1
4956;Gómez et al.;null;QoS 1
4957;Gómez et al.;null;QoS 1
4958;Gómez et al.;null;QoS 1
4959;Gómez et al.;null;QoS 1
4960;Gómez et al.;null;QoS 1
4961;Gómez et al.;null;QoS 1
4962;Gómez et al.;null;QoS 1
4963;Gómez et al.;null;QoS 1
4964;Gómez et al.;null;QoS 1
4965;Gómez et al.;null;QoS 1
4966;Gómez et al.;null;QoS 1
4967;Gómez et al.;null;QoS 1
4968;Gómez et al.;null;QoS 1
4969;Gómez et al.;null;QoS 1
4970;Gómez et al.;null;QoS 1
4971;Gómez et al.;null;QoS 1
4972;Gómez et al.;null;QoS 1
4973;Gómez et al.;null;QoS 1
4974;Gómez et al.;null;QoS 1
4975;Gómez et al.;null;QoS 1
4976;Gómez et al.;null;QoS 1
4977;Gómez et al.;null;QoS 1
4978;Gómez et al.;null;QoS 1
4979;Gómez et al.;null;QoS 1
4980;Gómez et al.;null;QoS 1
4981;Gómez et al.;null;QoS 1
4982;Gómez et al.;null;QoS 1
4983;Gómez et al.;null;QoS 1
4984;Gómez et al.;null;QoS 1
4985;Gómez et al.;null;QoS 1
4986;Gómez et al.;null;QoS 1
4987;Gómez et al.;null;QoS 1
4988;Gómez et al.;null;QoS 1
4989;Gómez et al.;null;QoS 1
4990;Gómez et al.;null;QoS 1
4991;Gómez et al.;null;QoS 1
4992;Gómez et al.;null;QoS 1
4993;Gómez et al.;null;QoS 1
4994;Gómez et al.;null;QoS 1
4995;Gómez et al.;null;QoS 1
4996;Gómez et al.;null;QoS 1
4997;Gómez et al.;null;QoS 1
4998;Gómez et al.;null;QoS 1
4999;Gómez et al.;null;QoS 1
5000;Gómez et al.;null;QoS 1
5001;Gómez et al.;null;QoS 1
5002;Gómez et al.;null;QoS 1
5003;Gómez et al.;null;QoS 1
5004;Gómez et al.;null;QoS 1
5005;Gómez et al.;null;QoS 1
5006;Gómez et al.;null;QoS 1
5007;Gómez et al.;null;QoS 1
5008;Gómez et al.;null;QoS 1
5009;Gómez et al.;null;QoS 1
5010;Gómez et al.;null;QoS 1
5011;Gómez et al.;null;QoS 1
5012;Gómez et al.;null;QoS 1
5013;Gómez et al.;68.597;QoS 1
5014;Gómez et al.;392.805;QoS 1
5015;Gómez et al.;830.692;QoS 1
5016;Gómez et al.;null;QoS 1
5017;Gómez et al.;null;QoS 1
5018;Gómez et al.;null;QoS 1
5019;Gómez et al.;null;QoS 1
5020;Gómez et al.;null;QoS 1
5021;Gómez et al.;null;QoS 1
5022;Gómez et al.;null;QoS 1
5023;Gómez et al.;null;QoS 1
5024;Gómez et al.;null;QoS 1
5025;Gómez et al.;null;QoS 1
5026;Gómez et al.;null;QoS 1
5027;Gómez et al.;null;QoS 1
5028;Gómez et al.;null;QoS 1
5029;Gómez et al.;null;QoS 1
5030;Gómez et al.;null;QoS 1
5031;Gómez et al.;null;QoS 1
5032;Gómez et al.;null;QoS 1
5033;Gómez et al.;null;QoS 1
5034;Gómez et al.;null;QoS 1
5035;Gómez et al.;null;QoS 1
5036;Gómez et al.;null;QoS 1
5037;Gómez et al.;null;QoS 1
5038;Gómez et al.;null;QoS 1
5039;Gómez et al.;null;QoS 1
5040;Gómez et al.;null;QoS 1
5041;Gómez et al.;null;QoS 1
5042;Gómez et al.;null;QoS 1
5043;Gómez et al.;null;QoS 1
5044;Gómez et al.;null;QoS 1
5045;Gómez et al.;null;QoS 1
5046;Gómez et al.;null;QoS 1
5047;Gómez et al.;null;QoS 1
5048;Gómez et al.;null;QoS 1
5049;Gómez et al.;null;QoS 1
5050;Gómez et al.;null;QoS 1
5051;Gómez et al.;null;QoS 1
5052;Gómez et al.;null;QoS 1
5053;Gómez et al.;null;QoS 1
5054;Gómez et al.;null;QoS 1
5055;Gómez et al.;null;QoS 1
5056;Gómez et al.;38275.645;QoS 1
5057;Gómez et al.;38965.594;QoS 1
5058;Gómez et al.;null;QoS 1
5059;Gómez et al.;40238.242;QoS 1
5060;Gómez et al.;1522.5529999999999;QoS 1
5061;Gómez et al.;null;QoS 1
5062;Gómez et al.;2360.152;QoS 1
5063;Gómez et al.;2942.958;QoS 1
5064;Gómez et al.;3056.716;QoS 1
5065;Gómez et al.;null;QoS 1
5066;Gómez et al.;2987.062;QoS 1
5067;Gómez et al.;1836.6660000000002;QoS 1
5068;Gómez et al.;885.849;QoS 1
5069;Gómez et al.;904.923;QoS 1
5070;Gómez et al.;895.605;QoS 1
5071;Gómez et al.;null;QoS 1
5072;Gómez et al.;908.217;QoS 1
5073;Gómez et al.;920.342;QoS 1
5074;Gómez et al.;879.529;QoS 1
5075;Gómez et al.;836.604;QoS 1
5076;Gómez et al.;860.623;QoS 1
5077;Gómez et al.;1092.858;QoS 1
5078;Gómez et al.;1937.188;QoS 1
5079;Gómez et al.;831.754;QoS 1
5080;Gómez et al.;null;QoS 1
5081;Gómez et al.;667.774;QoS 1
5082;Gómez et al.;649.395;QoS 1
5083;Gómez et al.;768.593;QoS 1
5084;Gómez et al.;2065.554;QoS 1
5085;Gómez et al.;2654.133;QoS 1
5086;Gómez et al.;2697.334;QoS 1
5087;Gómez et al.;null;QoS 1
5088;Gómez et al.;618.667;QoS 1
5089;Gómez et al.;null;QoS 1
5090;Gómez et al.;610.152;QoS 1
5091;Gómez et al.;595.016;QoS 1
5092;Gómez et al.;604.677;QoS 1
5093;Gómez et al.;635.91;QoS 1
5094;Gómez et al.;612.384;QoS 1
5095;Gómez et al.;null;QoS 1
5096;Gómez et al.;null;QoS 1
5097;Gómez et al.;null;QoS 1
5098;Gómez et al.;null;QoS 1
5099;Gómez et al.;null;QoS 1
5100;Gómez et al.;null;QoS 1
5101;Gómez et al.;null;QoS 1
5102;Gómez et al.;null;QoS 1
5103;Gómez et al.;null;QoS 1
5104;Gómez et al.;null;QoS 1
5105;Gómez et al.;null;QoS 1
5106;Gómez et al.;null;QoS 1
5107;Gómez et al.;null;QoS 1
5108;Gómez et al.;null;QoS 1
5109;Gómez et al.;null;QoS 1
5110;Gómez et al.;null;QoS 1
5111;Gómez et al.;null;QoS 1
5112;Gómez et al.;null;QoS 1
5113;Gómez et al.;null;QoS 1
5114;Gómez et al.;null;QoS 1
5115;Gómez et al.;null;QoS 1
5116;Gómez et al.;null;QoS 1
5117;Gómez et al.;18865.924;QoS 1
5118;Gómez et al.;null;QoS 1
5119;Gómez et al.;20286.641;QoS 1
5120;Gómez et al.;null;QoS 1
5121;Gómez et al.;1184.805;QoS 1
5122;Gómez et al.;1177.186;QoS 1
5123;Gómez et al.;1105.149;QoS 1
5124;Gómez et al.;null;QoS 1
5125;Gómez et al.;1002.076;QoS 1
5126;Gómez et al.;1101.817;QoS 1
5127;Gómez et al.;1129.698;QoS 1
5128;Gómez et al.;1134.211;QoS 1
5129;Gómez et al.;1156.749;QoS 1
5130;Gómez et al.;1144.18;QoS 1
5131;Gómez et al.;null;QoS 1
5132;Gómez et al.;1048.937;QoS 1
5133;Gómez et al.;null;QoS 1
5134;Gómez et al.;882.665;QoS 1
5135;Gómez et al.;793.648;QoS 1
5136;Gómez et al.;null;QoS 1
5137;Gómez et al.;null;QoS 1
5138;Gómez et al.;null;QoS 1
5139;Gómez et al.;null;QoS 1
5140;Gómez et al.;null;QoS 1
5141;Gómez et al.;null;QoS 1
5142;Gómez et al.;null;QoS 1
5143;Gómez et al.;null;QoS 1
5144;Gómez et al.;null;QoS 1
5145;Gómez et al.;null;QoS 1
5146;Gómez et al.;null;QoS 1
5147;Gómez et al.;null;QoS 1
5148;Gómez et al.;null;QoS 1
5149;Gómez et al.;null;QoS 1
5150;Gómez et al.;null;QoS 1
5151;Gómez et al.;null;QoS 1
5152;Gómez et al.;null;QoS 1
5153;Gómez et al.;null;QoS 1
5154;Gómez et al.;null;QoS 1
5155;Gómez et al.;null;QoS 1
5156;Gómez et al.;18509.416;QoS 1
5157;Gómez et al.;19203.853;QoS 1
5158;Gómez et al.;20449.125;QoS 1
5159;Gómez et al.;21248.947;QoS 1
5160;Gómez et al.;1456.984;QoS 1
5161;Gómez et al.;1001.936;QoS 1
5162;Gómez et al.;1185.598;QoS 1
5163;Gómez et al.;1444.962;QoS 1
5164;Gómez et al.;1899.684;QoS 1
5165;Gómez et al.;2001.002;QoS 1
5166;Gómez et al.;1920.103;QoS 1
5167;Gómez et al.;1881.152;QoS 1
5168;Gómez et al.;1763.655;QoS 1
5169;Gómez et al.;1795.9299999999998;QoS 1
5170;Gómez et al.;1913.422;QoS 1
5171;Gómez et al.;1919.865;QoS 1
5172;Gómez et al.;1925.068;QoS 1
5173;Gómez et al.;2051.471;QoS 1
5174;Gómez et al.;2165.538;QoS 1
5175;Gómez et al.;2181.592;QoS 1
5176;Gómez et al.;null;QoS 1
5177;Gómez et al.;null;QoS 1
5178;Gómez et al.;null;QoS 1
5179;Gómez et al.;null;QoS 1
5180;Gómez et al.;null;QoS 1
5181;Gómez et al.;null;QoS 1
5182;Gómez et al.;null;QoS 1
5183;Gómez et al.;null;QoS 1
5184;Gómez et al.;null;QoS 1
5185;Gómez et al.;null;QoS 1
5186;Gómez et al.;null;QoS 1
5187;Gómez et al.;null;QoS 1
5188;Gómez et al.;null;QoS 1
5189;Gómez et al.;null;QoS 1
5190;Gómez et al.;null;QoS 1
5191;Gómez et al.;null;QoS 1
5192;Gómez et al.;null;QoS 1
5193;Gómez et al.;null;QoS 1
5194;Gómez et al.;null;QoS 1
5195;Gómez et al.;null;QoS 1
5196;Gómez et al.;null;QoS 1
5197;Gómez et al.;20148.369;QoS 1
5198;Gómez et al.;null;QoS 1
5199;Gómez et al.;21337.503;QoS 1
5200;Gómez et al.;21547.448;QoS 1
5201;Gómez et al.;1355.065;QoS 1
5202;Gómez et al.;null;QoS 1
5203;Gómez et al.;1734.7649999999999;QoS 1
5204;Gómez et al.;null;QoS 1
5205;Gómez et al.;2495.33;QoS 1
5206;Gómez et al.;3272.577;QoS 1
5207;Gómez et al.;null;QoS 1
5208;Gómez et al.;3080.161;QoS 1
5209;Gómez et al.;1168.912;QoS 1
5210;Gómez et al.;1000.304;QoS 1
5211;Gómez et al.;1041.606;QoS 1
5212;Gómez et al.;1085.511;QoS 1
5213;Gómez et al.;1071.101;QoS 1
5214;Gómez et al.;null;QoS 1
5215;Gómez et al.;1036.491;QoS 1
5216;Gómez et al.;1150.504;QoS 1
5217;Gómez et al.;null;QoS 1
5218;Gómez et al.;1546.259;QoS 1
5219;Gómez et al.;1832.594;QoS 1
5220;Gómez et al.;858.881;QoS 1
5221;Gómez et al.;829.672;QoS 1
5222;Gómez et al.;808.13;QoS 1
5223;Gómez et al.;783.467;QoS 1
5224;Gómez et al.;799.736;QoS 1
5225;Gómez et al.;872.816;QoS 1
5226;Gómez et al.;null;QoS 1
5227;Gómez et al.;823.253;QoS 1
5228;Gómez et al.;null;QoS 1
5229;Gómez et al.;846.959;QoS 1
5230;Gómez et al.;827.377;QoS 1
5231;Gómez et al.;815.613;QoS 1
5232;Gómez et al.;832.654;QoS 1
5233;Gómez et al.;851.548;QoS 1
5234;Gómez et al.;746.026;QoS 1
5235;Gómez et al.;null;QoS 1
5236;Gómez et al.;null;QoS 1
5237;Gómez et al.;null;QoS 1
5238;Gómez et al.;null;QoS 1
5239;Gómez et al.;null;QoS 1
5240;Gómez et al.;null;QoS 1
5241;Gómez et al.;null;QoS 1
5242;Gómez et al.;null;QoS 1
5243;Gómez et al.;null;QoS 1
5244;Gómez et al.;null;QoS 1
5245;Gómez et al.;null;QoS 1
5246;Gómez et al.;null;QoS 1
5247;Gómez et al.;null;QoS 1
5248;Gómez et al.;null;QoS 1
5249;Gómez et al.;null;QoS 1
5250;Gómez et al.;null;QoS 1
5251;Gómez et al.;null;QoS 1
5252;Gómez et al.;null;QoS 1
5253;Gómez et al.;null;QoS 1
5254;Gómez et al.;null;QoS 1
5255;Gómez et al.;null;QoS 1
5256;Gómez et al.;18162.043;QoS 1
5257;Gómez et al.;18925.21;QoS 1
5258;Gómez et al.;20244.79;QoS 1
5259;Gómez et al.;7987.021;QoS 1
5260;Gómez et al.;924.605;QoS 1
5261;Gómez et al.;null;QoS 1
5262;Gómez et al.;951.87;QoS 1
5263;Gómez et al.;1101.997;QoS 1
5264;Gómez et al.;2510.024;QoS 1
5265;Gómez et al.;null;QoS 1
5266;Gómez et al.;3239.806;QoS 1
5267;Gómez et al.;3471.267;QoS 1
5268;Gómez et al.;2453.304;QoS 1
5269;Gómez et al.;973.486;QoS 1
5270;Gómez et al.;null;QoS 1
5271;Gómez et al.;874.868;QoS 1
5272;Gómez et al.;null;QoS 1
5273;Gómez et al.;931.005;QoS 1
5274;Gómez et al.;877.127;QoS 1
5275;Gómez et al.;911.289;QoS 1
5276;Gómez et al.;884.462;QoS 1
5277;Gómez et al.;1135.973;QoS 1
5278;Gómez et al.;null;QoS 1
5279;Gómez et al.;889.111;QoS 1
5280;Gómez et al.;null;QoS 1
5281;Gómez et al.;612.718;QoS 1
5282;Gómez et al.;638.188;QoS 1
5283;Gómez et al.;648.55;QoS 1
5284;Gómez et al.;607.601;QoS 1
5285;Gómez et al.;null;QoS 1
5286;Gómez et al.;601.234;QoS 1
5287;Gómez et al.;610.986;QoS 1
5288;Gómez et al.;null;QoS 1
5289;Gómez et al.;605.52;QoS 1
5290;Gómez et al.;616.009;QoS 1
5291;Gómez et al.;613.238;QoS 1
5292;Gómez et al.;616.748;QoS 1
5293;Gómez et al.;618.226;QoS 1
5294;Gómez et al.;605.754;QoS 1
5295;Gómez et al.;599.23;QoS 1
5296;Gómez et al.;null;QoS 1
5297;Gómez et al.;null;QoS 1
5298;Gómez et al.;null;QoS 1
5299;Gómez et al.;null;QoS 1
5300;Gómez et al.;null;QoS 1
5301;Gómez et al.;null;QoS 1
5302;Gómez et al.;null;QoS 1
5303;Gómez et al.;null;QoS 1
5304;Gómez et al.;null;QoS 1
5305;Gómez et al.;null;QoS 1
5306;Gómez et al.;null;QoS 1
5307;Gómez et al.;null;QoS 1
5308;Gómez et al.;null;QoS 1
5309;Gómez et al.;null;QoS 1
5310;Gómez et al.;null;QoS 1
5311;Gómez et al.;null;QoS 1
5312;Gómez et al.;null;QoS 1
5313;Gómez et al.;null;QoS 1
5314;Gómez et al.;null;QoS 1
5315;Gómez et al.;null;QoS 1
5316;Gómez et al.;18159.823;QoS 1
5317;Gómez et al.;18896.593;QoS 1
5318;Gómez et al.;null;QoS 1
5319;Gómez et al.;9057.372;QoS 1
5320;Gómez et al.;null;QoS 1
5321;Gómez et al.;817.35;QoS 1
5322;Gómez et al.;840.931;QoS 1
5323;Gómez et al.;1003.764;QoS 1
5324;Gómez et al.;1510.901;QoS 1
5325;Gómez et al.;2300.147;QoS 1
5326;Gómez et al.;3362.501;QoS 1
5327;Gómez et al.;2339.549;QoS 1
5328;Gómez et al.;917.481;QoS 1
5329;Gómez et al.;null;QoS 1
5330;Gómez et al.;878.353;QoS 1
5331;Gómez et al.;null;QoS 1
5332;Gómez et al.;870.545;QoS 1
5333;Gómez et al.;null;QoS 1
5334;Gómez et al.;884.133;QoS 1
5335;Gómez et al.;923.269;QoS 1
5336;Gómez et al.;null;QoS 1
5337;Gómez et al.;null;QoS 1
5338;Gómez et al.;null;QoS 1
5339;Gómez et al.;null;QoS 1
5340;Gómez et al.;null;QoS 1
5341;Gómez et al.;null;QoS 1
5342;Gómez et al.;null;QoS 1
5343;Gómez et al.;null;QoS 1
5344;Gómez et al.;null;QoS 1
5345;Gómez et al.;null;QoS 1
5346;Gómez et al.;null;QoS 1
5347;Gómez et al.;null;QoS 1
5348;Gómez et al.;null;QoS 1
5349;Gómez et al.;null;QoS 1
5350;Gómez et al.;null;QoS 1
5351;Gómez et al.;null;QoS 1
5352;Gómez et al.;null;QoS 1
5353;Gómez et al.;null;QoS 1
5354;Gómez et al.;null;QoS 1
5355;Gómez et al.;null;QoS 1
5356;Gómez et al.;null;QoS 1
5357;Gómez et al.;null;QoS 1
5358;Gómez et al.;null;QoS 1
5359;Gómez et al.;null;QoS 1
5360;Gómez et al.;null;QoS 1
5361;Gómez et al.;null;QoS 1
5362;Gómez et al.;null;QoS 1
5363;Gómez et al.;null;QoS 1
5364;Gómez et al.;null;QoS 1
5365;Gómez et al.;null;QoS 1
5366;Gómez et al.;null;QoS 1
5367;Gómez et al.;null;QoS 1
5368;Gómez et al.;null;QoS 1
5369;Gómez et al.;null;QoS 1
5370;Gómez et al.;null;QoS 1
5371;Gómez et al.;null;QoS 1
5372;Gómez et al.;null;QoS 1
5373;Gómez et al.;null;QoS 1
5374;Gómez et al.;null;QoS 1
5375;Gómez et al.;null;QoS 1
5376;Gómez et al.;38072.375;QoS 1
5377;Gómez et al.;38805.721;QoS 1
5378;Gómez et al.;null;QoS 1
5379;Gómez et al.;40100.146;QoS 1
5380;Gómez et al.;4816.738;QoS 1
5381;Gómez et al.;879.758;QoS 1
5382;Gómez et al.;983.577;QoS 1
5383;Gómez et al.;1040.579;QoS 1
5384;Gómez et al.;1597.164;QoS 1
5385;Gómez et al.;2355.085;QoS 1
5386;Gómez et al.;3126.108;QoS 1
5387;Gómez et al.;3402.247;QoS 1
5388;Gómez et al.;2621.0460000000003;QoS 1
5389;Gómez et al.;1051.461;QoS 1
5390;Gómez et al.;null;QoS 1
5391;Gómez et al.;906.087;QoS 1
5392;Gómez et al.;908.662;QoS 1
5393;Gómez et al.;910.247;QoS 1
5394;Gómez et al.;932.364;QoS 1
5395;Gómez et al.;null;QoS 1
5396;Gómez et al.;950.398;QoS 1
5397;Gómez et al.;null;QoS 1
5398;Gómez et al.;1102.612;QoS 1
5399;Gómez et al.;888.246;QoS 1
5400;Gómez et al.;607;QoS 1
5401;Proposed;null;BE 3
5402;Proposed;null;BE 3
5403;Proposed;null;BE 3
5404;Proposed;null;BE 3
5405;Proposed;null;BE 3
5406;Proposed;null;BE 3
5407;Proposed;null;BE 3
5408;Proposed;null;BE 3
5409;Proposed;null;BE 3
5410;Proposed;null;BE 3
5411;Proposed;null;BE 3
5412;Proposed;null;BE 3
5413;Proposed;null;BE 3
5414;Proposed;null;BE 3
5415;Proposed;null;BE 3
5416;Proposed;null;BE 3
5417;Proposed;null;BE 3
5418;Proposed;null;BE 3
5419;Proposed;null;BE 3
5420;Proposed;null;BE 3
5421;Proposed;null;BE 3
5422;Proposed;262.582;BE 3
5423;Proposed;318.3;BE 3
5424;Proposed;383.176;BE 3
5425;Proposed;375.826;BE 3
5426;Proposed;430.865;BE 3
5427;Proposed;408.616;BE 3
5428;Proposed;423.024;BE 3
5429;Proposed;373.651;BE 3
5430;Proposed;379.734;BE 3
5431;Proposed;377.82;BE 3
5432;Proposed;390.075;BE 3
5433;Proposed;410.241;BE 3
5434;Proposed;362.062;BE 3
5435;Proposed;374.904;BE 3
5436;Proposed;369.131;BE 3
5437;Proposed;359.329;BE 3
5438;Proposed;383.229;BE 3
5439;Proposed;null;BE 3
5440;Proposed;351.439;BE 3
5441;Proposed;357.495;BE 3
5442;Proposed;356.88;BE 3
5443;Proposed;383.45;BE 3
5444;Proposed;434.648;BE 3
5445;Proposed;576.134;BE 3
5446;Proposed;571.439;BE 3
5447;Proposed;633.121;BE 3
5448;Proposed;551.094;BE 3
5449;Proposed;567.017;BE 3
5450;Proposed;425.711;BE 3
5451;Proposed;530.846;BE 3
5452;Proposed;527.136;BE 3
5453;Proposed;503.525;BE 3
5454;Proposed;407.915;BE 3
5455;Proposed;375.485;BE 3
5456;Proposed;342.565;BE 3
5457;Proposed;397.299;BE 3
5458;Proposed;530.189;BE 3
5459;Proposed;541.119;BE 3
5460;Proposed;560.25;BE 3
5461;Proposed;519.979;BE 3
5462;Proposed;532.291;BE 3
5463;Proposed;561.71;BE 3
