#;approach;throughput;slice
3558;Prop.;1.111179018;BE 1
3559;Prop.;1.221929673;BE 1
3560;Prop.;0.992701145;BE 1
3561;Prop.;1.768604443;BE 1
3562;Prop.;1.344446275;BE 1
3563;Prop.;1.219086506;BE 1
3564;Prop.;1.380694314;BE 1
3565;Prop.;1.3299608;BE 1
3566;Prop.;1.53795382;BE 1
3567;Prop.;1.246775706;BE 1
3568;Prop.;1.32950236;BE 1
3569;Prop.;1.318447298;BE 1
3570;Prop.;1.570793892;BE 1
3571;Prop.;1.379605325;BE 1
3572;Prop.;1.517674619;BE 1
3573;Prop.;1.654581906;BE 1
3574;Prop.;1.325829493;BE 1
3575;Prop.;1.425606125;BE 1
3576;Prop.;1.657559208;BE 1
3577;Prop.;1.435964714;BE 1
3578;Prop.;1.415159141;BE 1
3579;Prop.;1.460788882;BE 1
3580;Prop.;1.308122533;BE 1
3581;Prop.;1.688904679;BE 1
3582;Prop.;1.764220629;BE 1
3583;Prop.;1.81039046;BE 1
3584;Prop.;1.690027072;BE 1
3585;Prop.;1.694532379;BE 1
3586;Prop.;1.661496514;BE 1
3587;Prop.;1.535538659;BE 1
3588;Prop.;1.582975819;BE 1
3589;Prop.;1.585490401;BE 1
3590;Prop.;1.139039451;BE 1
3591;Prop.;0.926125645;BE 1
3592;Prop.;0.975354217;BE 1
3593;Prop.;1.146067974;BE 1
3594;Prop.;0.972991513;BE 1
3595;Prop.;1.051088788;BE 1
3596;Prop.;0.919216654;BE 1
3597;Prop.;0.985376695;BE 1
3598;Prop.;1.053608828;BE 1
3599;Prop.;1.026095988;BE 1
3600;Prop.;1.028946777;BE 1
