#;approach;throughput;slice
8205;Prop.;null;BE 3
8206;Prop.;null;BE 3
8207;Prop.;null;BE 3
8208;Prop.;null;BE 3
8209;Prop.;null;BE 3
8210;Prop.;null;BE 3
8211;Prop.;null;BE 3
8212;Prop.;null;BE 3
8213;Prop.;null;BE 3
8214;Prop.;null;BE 3
8215;Prop.;null;BE 3
8216;Prop.;null;BE 3
8217;Prop.;null;BE 3
8218;Prop.;null;BE 3
8219;Prop.;null;BE 3
8220;Prop.;null;BE 3
8221;Prop.;null;BE 3
8222;Prop.;null;BE 3
8223;Prop.;null;BE 3
8224;Prop.;null;BE 3
8225;Prop.;null;BE 3
8226;Prop.;null;BE 3
8227;Prop.;null;BE 3
8228;Prop.;null;BE 3
8229;Prop.;null;BE 3
8230;Prop.;null;BE 3
8231;Prop.;null;BE 3
8232;Prop.;null;BE 3
8233;Prop.;null;BE 3
8234;Prop.;null;BE 3
8235;Prop.;null;BE 3
8236;Prop.;null;BE 3
8237;Prop.;null;BE 3
8238;Prop.;null;BE 3
8239;Prop.;null;BE 3
8240;Prop.;null;BE 3
8241;Prop.;null;BE 3
8242;Prop.;null;BE 3
8243;Prop.;null;BE 3
8244;Prop.;null;BE 3
8245;Prop.;null;BE 3
8246;Prop.;null;BE 3
8247;Prop.;null;BE 3
8248;Prop.;null;BE 3
8249;Prop.;null;BE 3
8250;Prop.;null;BE 3
8251;Prop.;null;BE 3
8252;Prop.;null;BE 3
8253;Prop.;null;BE 3
8254;Prop.;null;BE 3
8255;Prop.;null;BE 3
8256;Prop.;null;BE 3
8257;Prop.;null;BE 3
8258;Prop.;null;BE 3
8259;Prop.;null;BE 3
8260;Prop.;null;BE 3
8261;Prop.;null;BE 3
8262;Prop.;null;BE 3
8263;Prop.;null;BE 3
8264;Prop.;null;BE 3
8265;Prop.;null;BE 3
8266;Prop.;null;BE 3
8267;Prop.;null;BE 3
8268;Prop.;null;BE 3
8269;Prop.;null;BE 3
8270;Prop.;null;BE 3
8271;Prop.;null;BE 3
8272;Prop.;null;BE 3
8273;Prop.;null;BE 3
8274;Prop.;null;BE 3
8275;Prop.;null;BE 3
8276;Prop.;null;BE 3
8277;Prop.;null;BE 3
8278;Prop.;null;BE 3
8279;Prop.;null;BE 3
8280;Prop.;null;BE 3
8281;Prop.;null;BE 3
8282;Prop.;null;BE 3
8283;Prop.;null;BE 3
8284;Prop.;null;BE 3
8285;Prop.;null;BE 3
8286;Prop.;null;BE 3
8287;Prop.;null;BE 3
8288;Prop.;null;BE 3
8289;Prop.;null;BE 3
8290;Prop.;null;BE 3
8291;Prop.;null;BE 3
8292;Prop.;null;BE 3
8293;Prop.;null;BE 3
8294;Prop.;null;BE 3
8295;Prop.;null;BE 3
8296;Prop.;null;BE 3
8297;Prop.;null;BE 3
8298;Prop.;null;BE 3
8299;Prop.;null;BE 3
8300;Prop.;null;BE 3
8301;Prop.;null;BE 3
8302;Prop.;null;BE 3
8303;Prop.;null;BE 3
8304;Prop.;null;BE 3
8305;Prop.;null;BE 3
8306;Prop.;null;BE 3
8307;Prop.;null;BE 3
8308;Prop.;null;BE 3
8309;Prop.;null;BE 3
8310;Prop.;null;BE 3
8311;Prop.;null;BE 3
8312;Prop.;null;BE 3
8313;Prop.;null;BE 3
8314;Prop.;null;BE 3
8315;Prop.;null;BE 3
8316;Prop.;null;BE 3
8317;Prop.;null;BE 3
8318;Prop.;null;BE 3
8319;Prop.;null;BE 3
8320;Prop.;null;BE 3
8321;Prop.;null;BE 3
8322;Prop.;null;BE 3
8323;Prop.;null;BE 3
8324;Prop.;null;BE 3
8325;Prop.;null;BE 3
8326;Prop.;null;BE 3
8327;Prop.;null;BE 3
8328;Prop.;null;BE 3
8329;Prop.;null;BE 3
8330;Prop.;null;BE 3
8331;Prop.;null;BE 3
8332;Prop.;null;BE 3
8333;Prop.;null;BE 3
8334;Prop.;null;BE 3
8335;Prop.;null;BE 3
8336;Prop.;null;BE 3
8337;Prop.;null;BE 3
8338;Prop.;null;BE 3
8339;Prop.;null;BE 3
8340;Prop.;null;BE 3
8341;Prop.;null;BE 3
8342;Prop.;null;BE 3
8343;Prop.;null;BE 3
8344;Prop.;null;BE 3
8345;Prop.;null;BE 3
8346;Prop.;null;BE 3
8347;Prop.;null;BE 3
8348;Prop.;null;BE 3
8349;Prop.;null;BE 3
8350;Prop.;null;BE 3
8351;Prop.;null;BE 3
8352;Prop.;null;BE 3
8353;Prop.;null;BE 3
8354;Prop.;null;BE 3
8355;Prop.;null;BE 3
8356;Prop.;null;BE 3
8357;Prop.;null;BE 3
8358;Prop.;null;BE 3
8359;Prop.;null;BE 3
8360;Prop.;null;BE 3
8361;Prop.;null;BE 3
8362;Prop.;null;BE 3
8363;Prop.;null;BE 3
8364;Prop.;null;BE 3
8365;Prop.;null;BE 3
8366;Prop.;null;BE 3
8367;Prop.;null;BE 3
8368;Prop.;null;BE 3
8369;Prop.;null;BE 3
8370;Prop.;null;BE 3
8371;Prop.;null;BE 3
8372;Prop.;null;BE 3
8373;Prop.;null;BE 3
8374;Prop.;null;BE 3
8375;Prop.;null;BE 3
8376;Prop.;null;BE 3
8377;Prop.;null;BE 3
8378;Prop.;null;BE 3
8379;Prop.;null;BE 3
8380;Prop.;null;BE 3
8381;Prop.;null;BE 3
8382;Prop.;null;BE 3
8383;Prop.;null;BE 3
8384;Prop.;null;BE 3
8385;Prop.;null;BE 3
8386;Prop.;null;BE 3
8387;Prop.;null;BE 3
8388;Prop.;null;BE 3
8389;Prop.;null;BE 3
8390;Prop.;null;BE 3
8391;Prop.;null;BE 3
8392;Prop.;null;BE 3
8393;Prop.;null;BE 3
8394;Prop.;null;BE 3
8395;Prop.;null;BE 3
8396;Prop.;null;BE 3
8397;Prop.;null;BE 3
8398;Prop.;null;BE 3
8399;Prop.;null;BE 3
8400;Prop.;null;BE 3
8401;Prop.;null;BE 3
8402;Prop.;null;BE 3
8403;Prop.;null;BE 3
8404;Prop.;null;BE 3
8405;Prop.;null;BE 3
8406;Prop.;null;BE 3
8407;Prop.;null;BE 3
8408;Prop.;null;BE 3
8409;Prop.;null;BE 3
8410;Prop.;null;BE 3
8411;Prop.;7.622688;BE 3
8412;Prop.;8.602624;BE 3
8413;Prop.;8.463871999999999;BE 3
8414;Prop.;8.602624;BE 3
8415;Prop.;8.273088;BE 3
8416;Prop.;8.663328;BE 3
8417;Prop.;8.021600000000001;BE 3
8418;Prop.;null;BE 3
8419;Prop.;null;BE 3
8420;Prop.;null;BE 3
8421;Prop.;null;BE 3
8422;Prop.;null;BE 3
8423;Prop.;null;BE 3
8424;Prop.;null;BE 3
8425;Prop.;null;BE 3
8426;Prop.;null;BE 3
8427;Prop.;null;BE 3
8428;Prop.;null;BE 3
8429;Prop.;null;BE 3
8430;Prop.;null;BE 3
8431;Prop.;null;BE 3
8432;Prop.;null;BE 3
8433;Prop.;null;BE 3
8434;Prop.;null;BE 3
8435;Prop.;null;BE 3
8436;Prop.;null;BE 3
8437;Prop.;null;BE 3
8438;Prop.;null;BE 3
8439;Prop.;null;BE 3
8440;Prop.;null;BE 3
8441;Prop.;null;BE 3
8442;Prop.;null;BE 3
8443;Prop.;null;BE 3
8444;Prop.;null;BE 3
8445;Prop.;null;BE 3
8446;Prop.;null;BE 3
8447;Prop.;null;BE 3
8448;Prop.;null;BE 3
8449;Prop.;null;BE 3
8450;Prop.;null;BE 3
8451;Prop.;null;BE 3
8452;Prop.;null;BE 3
8453;Prop.;null;BE 3
8454;Prop.;null;BE 3
8455;Prop.;null;BE 3
8456;Prop.;null;BE 3
8457;Prop.;null;BE 3
8458;Prop.;null;BE 3
8459;Prop.;null;BE 3
8460;Prop.;null;BE 3
8461;Prop.;null;BE 3
8462;Prop.;null;BE 3
8463;Prop.;null;BE 3
8464;Prop.;null;BE 3
8465;Prop.;null;BE 3
8466;Prop.;null;BE 3
8467;Prop.;null;BE 3
8468;Prop.;null;BE 3
8469;Prop.;null;BE 3
8470;Prop.;null;BE 3
8471;Prop.;null;BE 3
8472;Prop.;null;BE 3
8473;Prop.;null;BE 3
8474;Prop.;null;BE 3
8475;Prop.;null;BE 3
8476;Prop.;null;BE 3
8477;Prop.;null;BE 3
8478;Prop.;null;BE 3
8479;Prop.;null;BE 3
8480;Prop.;null;BE 3
8481;Prop.;null;BE 3
8482;Prop.;null;BE 3
8483;Prop.;null;BE 3
8484;Prop.;null;BE 3
8485;Prop.;null;BE 3
8486;Prop.;null;BE 3
8487;Prop.;null;BE 3
8488;Prop.;null;BE 3
8489;Prop.;null;BE 3
8490;Prop.;null;BE 3
8491;Prop.;null;BE 3
8492;Prop.;null;BE 3
8493;Prop.;null;BE 3
8494;Prop.;null;BE 3
8495;Prop.;null;BE 3
8496;Prop.;null;BE 3
8497;Prop.;null;BE 3
8498;Prop.;null;BE 3
8499;Prop.;null;BE 3
8500;Prop.;null;BE 3
8501;Prop.;null;BE 3
8502;Prop.;null;BE 3
8503;Prop.;null;BE 3
8504;Prop.;null;BE 3
8505;Prop.;null;BE 3
8506;Prop.;null;BE 3
8507;Prop.;null;BE 3
8508;Prop.;null;BE 3
8509;Prop.;null;BE 3
8510;Prop.;null;BE 3
8511;Prop.;null;BE 3
8512;Prop.;null;BE 3
8513;Prop.;null;BE 3
8514;Prop.;null;BE 3
8515;Prop.;null;BE 3
8516;Prop.;null;BE 3
8517;Prop.;null;BE 3
8518;Prop.;null;BE 3
8519;Prop.;null;BE 3
8520;Prop.;null;BE 3
8521;Prop.;null;BE 3
8522;Prop.;null;BE 3
8523;Prop.;null;BE 3
8524;Prop.;null;BE 3
8525;Prop.;null;BE 3
8526;Prop.;null;BE 3
8527;Prop.;null;BE 3
8528;Prop.;null;BE 3
8529;Prop.;null;BE 3
8530;Prop.;null;BE 3
8531;Prop.;null;BE 3
8532;Prop.;null;BE 3
8533;Prop.;null;BE 3
8534;Prop.;null;BE 3
8535;Prop.;null;BE 3
8536;Prop.;null;BE 3
8537;Prop.;null;BE 3
8538;Prop.;null;BE 3
8539;Prop.;null;BE 3
8540;Prop.;null;BE 3
8541;Prop.;null;BE 3
8542;Prop.;null;BE 3
8543;Prop.;null;BE 3
8544;Prop.;null;BE 3
8545;Prop.;null;BE 3
8546;Prop.;null;BE 3
8547;Prop.;null;BE 3
8548;Prop.;null;BE 3
8549;Prop.;null;BE 3
8550;Prop.;null;BE 3
8551;Prop.;null;BE 3
8552;Prop.;null;BE 3
8553;Prop.;null;BE 3
8554;Prop.;null;BE 3
8555;Prop.;null;BE 3
8556;Prop.;null;BE 3
8557;Prop.;null;BE 3
8558;Prop.;null;BE 3
8559;Prop.;null;BE 3
8560;Prop.;null;BE 3
8561;Prop.;null;BE 3
8562;Prop.;null;BE 3
8563;Prop.;null;BE 3
8564;Prop.;null;BE 3
8565;Prop.;null;BE 3
8566;Prop.;null;BE 3
8567;Prop.;null;BE 3
8568;Prop.;null;BE 3
8569;Prop.;null;BE 3
8570;Prop.;null;BE 3
8571;Prop.;null;BE 3
8572;Prop.;null;BE 3
8573;Prop.;null;BE 3
8574;Prop.;null;BE 3
8575;Prop.;null;BE 3
8576;Prop.;null;BE 3
8577;Prop.;null;BE 3
8578;Prop.;null;BE 3
8579;Prop.;null;BE 3
8580;Prop.;null;BE 3
8581;Prop.;null;BE 3
8582;Prop.;null;BE 3
8583;Prop.;null;BE 3
8584;Prop.;null;BE 3
8585;Prop.;null;BE 3
8586;Prop.;null;BE 3
8587;Prop.;null;BE 3
8588;Prop.;null;BE 3
8589;Prop.;null;BE 3
8590;Prop.;null;BE 3
8591;Prop.;null;BE 3
8592;Prop.;null;BE 3
8593;Prop.;null;BE 3
8594;Prop.;null;BE 3
8595;Prop.;null;BE 3
8596;Prop.;null;BE 3
8597;Prop.;null;BE 3
8598;Prop.;null;BE 3
8599;Prop.;null;BE 3
8600;Prop.;null;BE 3
8601;Prop.;null;BE 3
8602;Prop.;null;BE 3
8603;Prop.;null;BE 3
8604;Prop.;null;BE 3
8605;Prop.;null;BE 3
8606;Prop.;null;BE 3
8607;Prop.;null;BE 3
8608;Prop.;null;BE 3
8609;Prop.;null;BE 3
8610;Prop.;null;BE 3
8611;Prop.;null;BE 3
8612;Prop.;null;BE 3
8613;Prop.;null;BE 3
8614;Prop.;null;BE 3
8615;Prop.;null;BE 3
8616;Prop.;null;BE 3
8617;Prop.;null;BE 3
8618;Prop.;null;BE 3
8619;Prop.;null;BE 3
8620;Prop.;null;BE 3
8621;Prop.;null;BE 3
8622;Prop.;null;BE 3
8623;Prop.;null;BE 3
8624;Prop.;null;BE 3
8625;Prop.;null;BE 3
8626;Prop.;null;BE 3
8627;Prop.;null;BE 3
8628;Prop.;null;BE 3
8629;Prop.;null;BE 3
8630;Prop.;null;BE 3
8631;Prop.;null;BE 3
8632;Prop.;null;BE 3
8633;Prop.;null;BE 3
8634;Prop.;null;BE 3
8635;Prop.;null;BE 3
8636;Prop.;null;BE 3
8637;Prop.;null;BE 3
8638;Prop.;null;BE 3
8639;Prop.;null;BE 3
8640;Prop.;null;BE 3
8641;Prop.;null;BE 3
8642;Prop.;null;BE 3
8643;Prop.;null;BE 3
8644;Prop.;null;BE 3
8645;Prop.;null;BE 3
8646;Prop.;null;BE 3
8647;Prop.;null;BE 3
8648;Prop.;null;BE 3
8649;Prop.;null;BE 3
8650;Prop.;null;BE 3
8651;Prop.;null;BE 3
8652;Prop.;null;BE 3
8653;Prop.;null;BE 3
8654;Prop.;null;BE 3
8655;Prop.;null;BE 3
8656;Prop.;null;BE 3
8657;Prop.;null;BE 3
8658;Prop.;null;BE 3
8659;Prop.;null;BE 3
8660;Prop.;null;BE 3
8661;Prop.;null;BE 3
8662;Prop.;null;BE 3
8663;Prop.;null;BE 3
8664;Prop.;null;BE 3
8665;Prop.;null;BE 3
8666;Prop.;null;BE 3
8667;Prop.;null;BE 3
8668;Prop.;null;BE 3
8669;Prop.;null;BE 3
8670;Prop.;null;BE 3
8671;Prop.;null;BE 3
8672;Prop.;null;BE 3
8673;Prop.;null;BE 3
8674;Prop.;null;BE 3
8675;Prop.;null;BE 3
8676;Prop.;null;BE 3
8677;Prop.;null;BE 3
8678;Prop.;null;BE 3
8679;Prop.;null;BE 3
8680;Prop.;null;BE 3
8681;Prop.;null;BE 3
8682;Prop.;null;BE 3
8683;Prop.;null;BE 3
8684;Prop.;null;BE 3
8685;Prop.;null;BE 3
8686;Prop.;null;BE 3
8687;Prop.;null;BE 3
8688;Prop.;null;BE 3
8689;Prop.;null;BE 3
8690;Prop.;null;BE 3
8691;Prop.;null;BE 3
8692;Prop.;null;BE 3
8693;Prop.;null;BE 3
8694;Prop.;null;BE 3
8695;Prop.;null;BE 3
8696;Prop.;null;BE 3
8697;Prop.;null;BE 3
8698;Prop.;null;BE 3
8699;Prop.;null;BE 3
8700;Prop.;null;BE 3
8701;Prop.;null;BE 3
8702;Prop.;null;BE 3
8703;Prop.;null;BE 3
8704;Prop.;null;BE 3
8705;Prop.;null;BE 3
8706;Prop.;null;BE 3
8707;Prop.;null;BE 3
8708;Prop.;null;BE 3
8709;Prop.;null;BE 3
8710;Prop.;null;BE 3
8711;Prop.;null;BE 3
8712;Prop.;null;BE 3
8713;Prop.;null;BE 3
8714;Prop.;null;BE 3
8715;Prop.;null;BE 3
8716;Prop.;null;BE 3
8717;Prop.;null;BE 3
8718;Prop.;null;BE 3
8719;Prop.;null;BE 3
8720;Prop.;null;BE 3
8721;Prop.;null;BE 3
8722;Prop.;null;BE 3
8723;Prop.;null;BE 3
8724;Prop.;null;BE 3
8725;Prop.;null;BE 3
8726;Prop.;null;BE 3
8727;Prop.;null;BE 3
8728;Prop.;null;BE 3
8729;Prop.;null;BE 3
8730;Prop.;null;BE 3
8731;Prop.;null;BE 3
8732;Prop.;null;BE 3
8733;Prop.;null;BE 3
8734;Prop.;null;BE 3
8735;Prop.;null;BE 3
8736;Prop.;null;BE 3
8737;Prop.;null;BE 3
8738;Prop.;null;BE 3
8739;Prop.;null;BE 3
8740;Prop.;null;BE 3
8741;Prop.;null;BE 3
8742;Prop.;null;BE 3
8743;Prop.;null;BE 3
8744;Prop.;null;BE 3
8745;Prop.;null;BE 3
8746;Prop.;null;BE 3
8747;Prop.;null;BE 3
8748;Prop.;null;BE 3
8749;Prop.;null;BE 3
8750;Prop.;null;BE 3
8751;Prop.;null;BE 3
8752;Prop.;null;BE 3
8753;Prop.;null;BE 3
8754;Prop.;null;BE 3
8755;Prop.;null;BE 3
8756;Prop.;null;BE 3
8757;Prop.;null;BE 3
8758;Prop.;null;BE 3
8759;Prop.;null;BE 3
8760;Prop.;null;BE 3
8761;Prop.;null;BE 3
8762;Prop.;null;BE 3
8763;Prop.;null;BE 3
8764;Prop.;null;BE 3
8765;Prop.;null;BE 3
8766;Prop.;null;BE 3
8767;Prop.;null;BE 3
8768;Prop.;null;BE 3
8769;Prop.;null;BE 3
8770;Prop.;null;BE 3
8771;Prop.;null;BE 3
8772;Prop.;null;BE 3
8773;Prop.;null;BE 3
8774;Prop.;null;BE 3
8775;Prop.;null;BE 3
8776;Prop.;null;BE 3
8777;Prop.;null;BE 3
8778;Prop.;null;BE 3
8779;Prop.;null;BE 3
8780;Prop.;null;BE 3
8781;Prop.;null;BE 3
8782;Prop.;null;BE 3
8783;Prop.;null;BE 3
8784;Prop.;null;BE 3
8785;Prop.;null;BE 3
8786;Prop.;null;BE 3
8787;Prop.;null;BE 3
8788;Prop.;null;BE 3
8789;Prop.;null;BE 3
8790;Prop.;null;BE 3
8791;Prop.;null;BE 3
8792;Prop.;null;BE 3
8793;Prop.;null;BE 3
8794;Prop.;null;BE 3
8795;Prop.;null;BE 3
8796;Prop.;null;BE 3
8797;Prop.;null;BE 3
8798;Prop.;null;BE 3
8799;Prop.;null;BE 3
8800;Prop.;null;BE 3
8801;Prop.;null;BE 3
8802;Prop.;null;BE 3
8803;Prop.;null;BE 3
8804;Prop.;null;BE 3
8805;Prop.;null;BE 3
8806;Prop.;null;BE 3
8807;Prop.;null;BE 3
8808;Prop.;null;BE 3
8809;Prop.;null;BE 3
8810;Prop.;null;BE 3
8811;Prop.;null;BE 3
8812;Prop.;null;BE 3
8813;Prop.;null;BE 3
8814;Prop.;null;BE 3
8815;Prop.;null;BE 3
8816;Prop.;null;BE 3
8817;Prop.;null;BE 3
8818;Prop.;null;BE 3
8819;Prop.;null;BE 3
8820;Prop.;null;BE 3
8821;Prop.;null;BE 3
8822;Prop.;null;BE 3
8823;Prop.;null;BE 3
8824;Prop.;null;BE 3
8825;Prop.;null;BE 3
8826;Prop.;null;BE 3
8827;Prop.;null;BE 3
8828;Prop.;null;BE 3
8829;Prop.;null;BE 3
8830;Prop.;null;BE 3
8831;Prop.;null;BE 3
8832;Prop.;null;BE 3
8833;Prop.;null;BE 3
8834;Prop.;null;BE 3
8835;Prop.;null;BE 3
8836;Prop.;null;BE 3
8837;Prop.;null;BE 3
8838;Prop.;null;BE 3
8839;Prop.;null;BE 3
8840;Prop.;null;BE 3
8841;Prop.;null;BE 3
8842;Prop.;null;BE 3
8843;Prop.;null;BE 3
8844;Prop.;null;BE 3
8845;Prop.;null;BE 3
8846;Prop.;null;BE 3
8847;Prop.;null;BE 3
8848;Prop.;null;BE 3
8849;Prop.;null;BE 3
8850;Prop.;null;BE 3
8851;Prop.;null;BE 3
8852;Prop.;null;BE 3
8853;Prop.;null;BE 3
8854;Prop.;null;BE 3
8855;Prop.;null;BE 3
8856;Prop.;null;BE 3
8857;Prop.;null;BE 3
8858;Prop.;null;BE 3
8859;Prop.;null;BE 3
8860;Prop.;null;BE 3
8861;Prop.;null;BE 3
8862;Prop.;null;BE 3
8863;Prop.;null;BE 3
8864;Prop.;null;BE 3
8865;Prop.;null;BE 3
8866;Prop.;null;BE 3
8867;Prop.;null;BE 3
8868;Prop.;null;BE 3
8869;Prop.;null;BE 3
8870;Prop.;null;BE 3
8871;Prop.;null;BE 3
8872;Prop.;null;BE 3
8873;Prop.;null;BE 3
8874;Prop.;null;BE 3
8875;Prop.;null;BE 3
8876;Prop.;null;BE 3
8877;Prop.;null;BE 3
8878;Prop.;null;BE 3
8879;Prop.;null;BE 3
8880;Prop.;null;BE 3
8881;Prop.;null;BE 3
8882;Prop.;null;BE 3
8883;Prop.;null;BE 3
8884;Prop.;null;BE 3
8885;Prop.;null;BE 3
8886;Prop.;null;BE 3
8887;Prop.;null;BE 3
8888;Prop.;null;BE 3
8889;Prop.;null;BE 3
8890;Prop.;null;BE 3
8891;Prop.;null;BE 3
8892;Prop.;null;BE 3
8893;Prop.;null;BE 3
8894;Prop.;null;BE 3
8895;Prop.;null;BE 3
8896;Prop.;null;BE 3
8897;Prop.;null;BE 3
8898;Prop.;null;BE 3
8899;Prop.;null;BE 3
8900;Prop.;null;BE 3
8901;Prop.;null;BE 3
8902;Prop.;null;BE 3
8903;Prop.;null;BE 3
8904;Prop.;null;BE 3
8905;Prop.;null;BE 3
8906;Prop.;null;BE 3
8907;Prop.;null;BE 3
8908;Prop.;null;BE 3
8909;Prop.;null;BE 3
8910;Prop.;null;BE 3
8911;Prop.;null;BE 3
8912;Prop.;null;BE 3
8913;Prop.;null;BE 3
8914;Prop.;null;BE 3
8915;Prop.;null;BE 3
8916;Prop.;null;BE 3
8917;Prop.;null;BE 3
8918;Prop.;null;BE 3
8919;Prop.;null;BE 3
8920;Prop.;null;BE 3
8921;Prop.;null;BE 3
8922;Prop.;null;BE 3
8923;Prop.;null;BE 3
8924;Prop.;null;BE 3
8925;Prop.;null;BE 3
8926;Prop.;null;BE 3
8927;Prop.;null;BE 3
8928;Prop.;null;BE 3
8929;Prop.;null;BE 3
8930;Prop.;null;BE 3
8931;Prop.;null;BE 3
8932;Prop.;null;BE 3
8933;Prop.;null;BE 3
8934;Prop.;null;BE 3
8935;Prop.;null;BE 3
8936;Prop.;null;BE 3
8937;Prop.;null;BE 3
8938;Prop.;null;BE 3
8939;Prop.;null;BE 3
8940;Prop.;null;BE 3
8941;Prop.;null;BE 3
8942;Prop.;null;BE 3
8943;Prop.;null;BE 3
8944;Prop.;null;BE 3
8945;Prop.;null;BE 3
8946;Prop.;null;BE 3
8947;Prop.;null;BE 3
8948;Prop.;null;BE 3
8949;Prop.;null;BE 3
8950;Prop.;null;BE 3
8951;Prop.;null;BE 3
8952;Prop.;null;BE 3
8953;Prop.;null;BE 3
8954;Prop.;null;BE 3
8955;Prop.;null;BE 3
8956;Prop.;null;BE 3
8957;Prop.;null;BE 3
8958;Prop.;null;BE 3
8959;Prop.;null;BE 3
8960;Prop.;null;BE 3
8961;Prop.;null;BE 3
8962;Prop.;null;BE 3
8963;Prop.;null;BE 3
8964;Prop.;null;BE 3
8965;Prop.;null;BE 3
8966;Prop.;null;BE 3
8967;Prop.;null;BE 3
8968;Prop.;null;BE 3
8969;Prop.;null;BE 3
8970;Prop.;null;BE 3
8971;Prop.;null;BE 3
8972;Prop.;null;BE 3
8973;Prop.;null;BE 3
8974;Prop.;null;BE 3
8975;Prop.;null;BE 3
8976;Prop.;null;BE 3
8977;Prop.;null;BE 3
8978;Prop.;null;BE 3
8979;Prop.;null;BE 3
8980;Prop.;null;BE 3
8981;Prop.;null;BE 3
8982;Prop.;null;BE 3
8983;Prop.;null;BE 3
8984;Prop.;null;BE 3
8985;Prop.;null;BE 3
8986;Prop.;null;BE 3
8987;Prop.;null;BE 3
8988;Prop.;null;BE 3
8989;Prop.;null;BE 3
8990;Prop.;null;BE 3
8991;Prop.;null;BE 3
8992;Prop.;null;BE 3
8993;Prop.;null;BE 3
8994;Prop.;null;BE 3
8995;Prop.;null;BE 3
8996;Prop.;null;BE 3
8997;Prop.;null;BE 3
8998;Prop.;null;BE 3
8999;Prop.;null;BE 3
9000;Prop.;null;BE 3
9001;Prop.;null;BE 4
9002;Prop.;null;BE 4
9003;Prop.;null;BE 4
9004;Prop.;null;BE 4
9005;Prop.;null;BE 4
9006;Prop.;null;BE 4
9007;Prop.;null;BE 4
9008;Prop.;null;BE 4
9009;Prop.;null;BE 4
9010;Prop.;null;BE 4
9011;Prop.;null;BE 4
9012;Prop.;null;BE 4
9013;Prop.;null;BE 4
9014;Prop.;null;BE 4
9015;Prop.;null;BE 4
9016;Prop.;null;BE 4
9017;Prop.;null;BE 4
9018;Prop.;null;BE 4
9019;Prop.;null;BE 4
9020;Prop.;null;BE 4
9021;Prop.;null;BE 4
9022;Prop.;null;BE 4
9023;Prop.;null;BE 4
9024;Prop.;null;BE 4
9025;Prop.;null;BE 4
9026;Prop.;null;BE 4
9027;Prop.;null;BE 4
9028;Prop.;null;BE 4
9029;Prop.;null;BE 4
9030;Prop.;null;BE 4
9031;Prop.;null;BE 4
9032;Prop.;null;BE 4
9033;Prop.;null;BE 4
9034;Prop.;null;BE 4
9035;Prop.;null;BE 4
9036;Prop.;null;BE 4
9037;Prop.;null;BE 4
9038;Prop.;null;BE 4
9039;Prop.;null;BE 4
9040;Prop.;null;BE 4
9041;Prop.;null;BE 4
9042;Prop.;null;BE 4
9043;Prop.;null;BE 4
9044;Prop.;null;BE 4
9045;Prop.;null;BE 4
9046;Prop.;null;BE 4
9047;Prop.;null;BE 4
9048;Prop.;null;BE 4
9049;Prop.;null;BE 4
9050;Prop.;null;BE 4
9051;Prop.;null;BE 4
9052;Prop.;null;BE 4
9053;Prop.;null;BE 4
9054;Prop.;null;BE 4
9055;Prop.;null;BE 4
9056;Prop.;null;BE 4
9057;Prop.;null;BE 4
9058;Prop.;null;BE 4
9059;Prop.;null;BE 4
9060;Prop.;null;BE 4
9061;Prop.;null;BE 4
9062;Prop.;null;BE 4
9063;Prop.;null;BE 4
9064;Prop.;null;BE 4
9065;Prop.;null;BE 4
9066;Prop.;null;BE 4
9067;Prop.;null;BE 4
9068;Prop.;null;BE 4
9069;Prop.;null;BE 4
9070;Prop.;null;BE 4
9071;Prop.;null;BE 4
9072;Prop.;null;BE 4
9073;Prop.;null;BE 4
9074;Prop.;null;BE 4
9075;Prop.;null;BE 4
9076;Prop.;null;BE 4
9077;Prop.;null;BE 4
9078;Prop.;null;BE 4
9079;Prop.;null;BE 4
9080;Prop.;null;BE 4
9081;Prop.;null;BE 4
9082;Prop.;null;BE 4
9083;Prop.;null;BE 4
9084;Prop.;null;BE 4
9085;Prop.;null;BE 4
9086;Prop.;null;BE 4
9087;Prop.;null;BE 4
9088;Prop.;null;BE 4
9089;Prop.;null;BE 4
9090;Prop.;null;BE 4
9091;Prop.;null;BE 4
9092;Prop.;null;BE 4
9093;Prop.;null;BE 4
9094;Prop.;null;BE 4
9095;Prop.;null;BE 4
9096;Prop.;null;BE 4
9097;Prop.;null;BE 4
9098;Prop.;null;BE 4
9099;Prop.;null;BE 4
9100;Prop.;null;BE 4
9101;Prop.;null;BE 4
9102;Prop.;null;BE 4
9103;Prop.;null;BE 4
9104;Prop.;null;BE 4
9105;Prop.;null;BE 4
9106;Prop.;null;BE 4
9107;Prop.;null;BE 4
9108;Prop.;null;BE 4
9109;Prop.;null;BE 4
9110;Prop.;null;BE 4
9111;Prop.;null;BE 4
9112;Prop.;null;BE 4
9113;Prop.;null;BE 4
9114;Prop.;null;BE 4
9115;Prop.;null;BE 4
9116;Prop.;null;BE 4
9117;Prop.;null;BE 4
9118;Prop.;null;BE 4
9119;Prop.;null;BE 4
9120;Prop.;null;BE 4
9121;Prop.;null;BE 4
9122;Prop.;null;BE 4
9123;Prop.;null;BE 4
9124;Prop.;null;BE 4
9125;Prop.;null;BE 4
9126;Prop.;null;BE 4
9127;Prop.;null;BE 4
9128;Prop.;null;BE 4
9129;Prop.;null;BE 4
9130;Prop.;null;BE 4
9131;Prop.;null;BE 4
9132;Prop.;null;BE 4
9133;Prop.;null;BE 4
9134;Prop.;null;BE 4
