Time;Hour;0x00;0x01;0x02;BE 3;BE 4;0x03;QoS 1
371;2020-11-23T17:56:05+01:00;30.575;null;null;1925.3139999999999;1926.513;null;1919.865
372;2020-11-23T17:56:06+01:00;36.265;null;null;1929.636;1928.3600000000001;null;1925.068
373;2020-11-23T17:56:07+01:00;73.578;null;null;null;2055.545;null;2051.471
374;2020-11-23T17:56:08+01:00;49.755;null;null;2054.323;2171.239;null;2165.538
375;2020-11-23T17:56:09+01:00;34.294;null;null;2176.532;2175.781;null;2181.592
376;2020-11-23T17:56:10+01:00;11.169;null;null;2135.8360000000002;null;null;null
377;2020-11-23T17:56:11+01:00;239.721;null;null;2472.109;null;null;null
378;2020-11-23T17:56:12+01:00;239.721;null;null;3838.9790000000003;null;null;null
379;2020-11-23T17:56:13+01:00;null;null;null;4062.519;null;null;null
380;2020-11-23T17:56:14+01:00;null;null;null;null;null;null;null
381;2020-11-23T17:56:15+01:00;1248.727;null;null;6361.103;null;null;null
382;2020-11-23T17:56:16+01:00;463.048;null;null;7048.545;null;null;null
383;2020-11-23T17:56:17+01:00;423.411;null;null;7945.646;null;null;null
384;2020-11-23T17:56:18+01:00;446.345;null;null;8827.677;null;null;null
385;2020-11-23T17:56:19+01:00;466.426;null;null;9747.953;null;null;null
386;2020-11-23T17:56:20+01:00;462.804;null;null;10640.92;null;null;null
387;2020-11-23T17:56:21+01:00;467.664;null;null;11564.673999999999;null;null;null
388;2020-11-23T17:56:22+01:00;463.507;null;null;12517.747;null;null;null
389;2020-11-23T17:56:23+01:00;463.507;null;null;13483.642;null;null;null
390;2020-11-23T17:56:24+01:00;393.503;null;null;11680.513;null;null;null
391;2020-11-23T17:56:25+01:00;114.696;null;null;2111.018;null;null;null
392;2020-11-23T17:56:26+01:00;36.925;null;null;null;null;null;null
393;2020-11-23T17:56:27+01:00;26.742;null;null;919.588;null;null;null
394;2020-11-23T17:56:28+01:00;47.097;null;null;null;null;null;null
395;2020-11-23T17:56:29+01:00;16.572;null;null;889.642;null;null;null
396;2020-11-23T17:56:30+01:00;74.588;null;null;null;null;null;null
397;2020-11-23T17:56:31+01:00;null;null;null;1008.726;19234.474;null;20148.369
398;2020-11-23T17:56:32+01:00;null;null;null;null;null;null;null
399;2020-11-23T17:56:33+01:00;324.005;null;null;2356.7780000000002;20407.779;null;21337.503
400;2020-11-23T17:56:34+01:00;null;null;null;2901.736;3736.007;null;21547.448
401;2020-11-23T17:56:35+01:00;42.725;null;null;1061.57;1256.872;null;1355.065
402;2020-11-23T17:56:36+01:00;50.752;null;null;null;null;null;null
403;2020-11-23T17:56:37+01:00;161.184;null;null;1742.9099999999999;1738.501;null;1734.7649999999999
404;2020-11-23T17:56:38+01:00;355.691;null;null;null;null;null;null
405;2020-11-23T17:56:39+01:00;431.182;null;null;2518.837;2494.853;null;2495.33
406;2020-11-23T17:56:40+01:00;166.643;null;null;3859.594;3289.437;null;3272.577
407;2020-11-23T17:56:41+01:00;77.505;null;null;null;null;null;null
408;2020-11-23T17:56:42+01:00;41.136;null;null;3092.217;3509.324;null;3080.161
409;2020-11-23T17:56:43+01:00;null;null;null;1177.167;1205.3609999999999;null;1168.912
410;2020-11-23T17:56:44+01:00;33.523;null;null;1005.955;1006.097;null;1000.304
411;2020-11-23T17:56:45+01:00;30.351;null;null;1045.419;1046.968;null;1041.606
412;2020-11-23T17:56:46+01:00;46.416;null;null;1089.424;1104.762;null;1085.511
413;2020-11-23T17:56:47+01:00;28.148;null;null;1075.2069999999999;1074.9470000000001;null;1071.101
414;2020-11-23T17:56:48+01:00;67.475;null;null;null;null;null;null
415;2020-11-23T17:56:49+01:00;79.722;null;null;1060.937;1041.435;null;1036.491
416;2020-11-23T17:56:50+01:00;79.722;null;null;1155.497;1157.098;null;1150.504
417;2020-11-23T17:56:51+01:00;411.575;null;null;null;null;null;null
418;2020-11-23T17:56:52+01:00;411.575;null;null;1555.675;1557.646;null;1546.259
419;2020-11-23T17:56:53+01:00;null;null;null;1841.5900000000001;1836.362;null;1832.594
420;2020-11-23T17:56:54+01:00;18.649;null;null;863.213;864.534;null;858.881
421;2020-11-23T17:56:55+01:00;18.649;null;null;888.598;835.519;null;829.672
422;2020-11-23T17:56:56+01:00;36.854;null;null;814.857;813.068;null;808.13
423;2020-11-23T17:56:57+01:00;38.415;null;null;787.317;788.218;null;783.467
424;2020-11-23T17:56:58+01:00;38.415;null;null;null;null;null;799.736
425;2020-11-23T17:56:59+01:00;20.041;null;null;878.362;878.611;null;872.816
426;2020-11-23T17:57:00+01:00;32.172;null;null;null;null;null;null
427;2020-11-23T17:57:01+01:00;32.172;null;null;828.136;836.226;null;823.253
428;2020-11-23T17:57:02+01:00;44.441;null;null;null;null;null;null
429;2020-11-23T17:57:03+01:00;44.441;null;null;852.049;853.365;null;846.959
430;2020-11-23T17:57:04+01:00;36.149;null;null;849.31;849.552;null;827.377
431;2020-11-23T17:57:05+01:00;24.571;null;null;821.549;820.751;null;815.613
432;2020-11-23T17:57:06+01:00;46.279;null;null;836.725;837.455;null;832.654
433;2020-11-23T17:57:07+01:00;36.608;null;null;856.769;857.363;null;851.548
434;2020-11-23T17:57:08+01:00;36.608;null;null;751.774;751.454;null;746.026
435;2020-11-23T17:57:09+01:00;null;null;null;null;null;null;null
436;2020-11-23T17:57:10+01:00;33.293;null;null;616.846;null;null;null
437;2020-11-23T17:57:11+01:00;258.084;null;null;1202.196;null;null;null
438;2020-11-23T17:57:12+01:00;258.084;null;null;1556.1860000000001;null;null;null
439;2020-11-23T17:57:13+01:00;73.7;null;null;1411.577;null;null;null
440;2020-11-23T17:57:14+01:00;14.93;null;null;1088.135;null;null;null
441;2020-11-23T17:57:15+01:00;47.434;null;null;895.163;null;null;null
442;2020-11-23T17:57:16+01:00;3.258;null;null;898.401;null;null;null
443;2020-11-23T17:57:17+01:00;42.248;null;null;892.432;null;null;null
444;2020-11-23T17:57:18+01:00;76.064;null;null;894.32;null;null;null
445;2020-11-23T17:57:19+01:00;18.222;null;null;911.021;null;null;null
446;2020-11-23T17:57:20+01:00;83.443;null;null;920.18;null;null;null
447;2020-11-23T17:57:21+01:00;41.229;null;null;904.984;null;null;null
448;2020-11-23T17:57:22+01:00;21.496;null;null;893.62;null;null;null
449;2020-11-23T17:57:23+01:00;42.408;null;null;891.309;null;null;null
450;2020-11-23T17:57:24+01:00;43.351;null;null;893.916;null;null;null
451;2020-11-23T17:57:25+01:00;7.027;null;null;896.243;null;null;null
452;2020-11-23T17:57:26+01:00;50.009;null;null;null;null;null;null
453;2020-11-23T17:57:27+01:00;45.338;null;null;921.635;null;null;null
454;2020-11-23T17:57:28+01:00;25.893;null;null;null;null;null;null
455;2020-11-23T17:57:29+01:00;56.172;null;null;889.312;null;null;null
456;2020-11-23T17:57:30+01:00;14.728;null;null;897.542;18170.721;null;18162.043
457;2020-11-23T17:57:31+01:00;261.512;null;null;965.467;18930.186;null;18925.21
458;2020-11-23T17:57:32+01:00;1135.105;null;null;2271.362;20249.503;null;20244.79
459;2020-11-23T17:57:33+01:00;33.001;null;null;1024.616;13992.017;null;7987.021
460;2020-11-23T17:57:34+01:00;50.027;null;null;800.442;1145.521;null;924.605
461;2020-11-23T17:57:35+01:00;31.197;null;null;null;null;null;null
462;2020-11-23T17:57:36+01:00;31.197;null;null;828.666;827.962;null;951.87
463;2020-11-23T17:57:37+01:00;null;null;null;974.637;969.664;null;1101.997
464;2020-11-23T17:57:38+01:00;161.989;null;null;1636.114;1618.3110000000001;null;2510.024
465;2020-11-23T17:57:39+01:00;null;null;null;2432.216;2568.95;null;null
466;2020-11-23T17:57:40+01:00;41.042;null;null;3159.384;3293.846;null;3239.806
467;2020-11-23T17:57:41+01:00;49.174;null;null;3381.588;3764.33;null;3471.267
468;2020-11-23T17:57:42+01:00;23.083;null;null;2223.255;2700.371;null;2453.304
469;2020-11-23T17:57:43+01:00;25.773;null;null;897.397;898.046;null;973.486
470;2020-11-23T17:57:44+01:00;null;null;null;null;null;null;null
471;2020-11-23T17:57:45+01:00;13.486;null;null;908.868;908.09;null;874.868
472;2020-11-23T17:57:46+01:00;15.616;null;null;null;null;null;null
473;2020-11-23T17:57:47+01:00;22.252;null;null;936.145;935.8;null;931.005
474;2020-11-23T17:57:48+01:00;19;null;null;883.084;882.98;null;877.127
475;2020-11-23T17:57:49+01:00;19.071;null;null;916.706;917.316;null;911.289
476;2020-11-23T17:57:50+01:00;19.071;null;null;889.602;888.8;null;884.462
477;2020-11-23T17:57:51+01:00;466.187;null;null;1136.198;1151.681;null;1135.973
478;2020-11-23T17:57:52+01:00;811.538;null;null;null;null;null;null
479;2020-11-23T17:57:53+01:00;29.983;null;null;2230.706;2241.889;null;889.111
480;2020-11-23T17:57:54+01:00;27.124;null;null;1122.12;981.398;null;null
481;2020-11-23T17:57:55+01:00;null;null;null;716.998;618.676;null;612.718
482;2020-11-23T17:57:56+01:00;15.56;null;null;685.737;644.419;null;638.188
483;2020-11-23T17:57:57+01:00;22.768;null;null;653.508;653.397;null;648.55
484;2020-11-23T17:57:58+01:00;24.999;null;null;612.583;612.295;null;607.601
485;2020-11-23T17:57:59+01:00;25.559;null;null;612.002;612.443;null;null
486;2020-11-23T17:58:00+01:00;29.355;null;null;606.972;606.834;null;601.234
487;2020-11-23T17:58:01+01:00;31.495;null;null;637.308;637.306;null;610.986
488;2020-11-23T17:58:02+01:00;33.557;null;null;null;null;null;null
489;2020-11-23T17:58:03+01:00;null;null;null;611.542;611.787;null;605.52
490;2020-11-23T17:58:04+01:00;15.172;null;null;621.819;621.619;null;616.009
491;2020-11-23T17:58:05+01:00;null;null;null;617.994;617.852;null;613.238
492;2020-11-23T17:58:06+01:00;15.172;null;null;621.817;609.741;null;616.748
493;2020-11-23T17:58:07+01:00;11.369;null;null;623.511;623.782;null;618.226
494;2020-11-23T17:58:08+01:00;20.104;null;null;611.476;610.87;null;605.754
495;2020-11-23T17:58:09+01:00;9.212;null;null;null;null;null;599.23
496;2020-11-23T17:58:10+01:00;9.212;null;null;603.865;null;null;null
497;2020-11-23T17:58:11+01:00;247.796;null;null;1233.298;null;null;null
498;2020-11-23T17:58:12+01:00;15.697;null;null;1398.887;null;null;null
499;2020-11-23T17:58:13+01:00;null;null;null;1407.333;null;null;null
500;2020-11-23T17:58:14+01:00;232.692;null;null;2445.668;null;null;null
501;2020-11-23T17:58:15+01:00;26.391;null;null;null;null;null;null
502;2020-11-23T17:58:16+01:00;81.845;null;null;894.66;null;null;null
503;2020-11-23T17:58:17+01:00;39.432;null;null;903.285;null;null;null
504;2020-11-23T17:58:18+01:00;42.818;null;null;897.401;null;null;null
505;2020-11-23T17:58:19+01:00;37.433;null;null;911.063;null;null;null
506;2020-11-23T17:58:20+01:00;89.056;null;null;null;null;null;null
507;2020-11-23T17:58:21+01:00;49.099;null;null;891.897;null;null;null
508;2020-11-23T17:58:22+01:00;59.175;null;null;899.615;null;null;null
509;2020-11-23T17:58:23+01:00;12.376;null;null;893.857;null;null;null
510;2020-11-23T17:58:24+01:00;71.309;null;null;895.114;null;null;null
511;2020-11-23T17:58:25+01:00;52.343;null;null;888.143;null;null;null
512;2020-11-23T17:58:26+01:00;53.808;null;null;923.388;null;null;null
513;2020-11-23T17:58:27+01:00;52.25;null;null;915.654;null;null;null
514;2020-11-23T17:58:28+01:00;85.719;null;null;898.057;null;null;null
515;2020-11-23T17:58:29+01:00;22.246;null;null;885.118;null;null;null
516;2020-11-23T17:58:30+01:00;null;null;null;895.361;18166.743;null;18159.823
517;2020-11-23T17:58:31+01:00;328.86;null;null;952.965;18899.097;null;18896.593
518;2020-11-23T17:58:32+01:00;720.272;null;null;null;null;null;null
519;2020-11-23T17:58:33+01:00;369.877;null;null;2270.02;9810.5;null;9057.372
520;2020-11-23T17:58:34+01:00;37.727;null;null;1310.132;null;null;null
521;2020-11-23T17:58:35+01:00;null;null;null;1215.667;978.832;null;817.35
522;2020-11-23T17:58:36+01:00;40.537;null;null;979.031;917.757;null;840.931
523;2020-11-23T17:58:37+01:00;187.733;null;null;1146.131;1001.489;null;1003.764
524;2020-11-23T17:58:38+01:00;378.553;null;null;1595.5990000000002;1574.451;null;1510.901
525;2020-11-23T17:58:39+01:00;null;null;null;2345.256;2366.362;null;2300.147
526;2020-11-23T17:58:40+01:00;169.377;null;null;3365.375;3127.991;null;3362.501
527;2020-11-23T17:58:41+01:00;53.116;null;null;2339.482;2445.5280000000002;null;2339.549
528;2020-11-23T17:58:42+01:00;32.301;null;null;922.076;923.609;null;917.481
529;2020-11-23T17:58:43+01:00;25.434;null;null;null;null;null;null
530;2020-11-23T17:58:44+01:00;30.57;null;null;905.542;904.887;null;878.353
531;2020-11-23T17:58:45+01:00;null;null;null;null;null;null;null
532;2020-11-23T17:58:46+01:00;28.517;null;null;841.669;876.175;null;870.545
533;2020-11-23T17:58:47+01:00;null;null;null;null;null;null;null
534;2020-11-23T17:58:48+01:00;24.831;null;null;888.88;889.139;null;884.133
535;2020-11-23T17:58:49+01:00;33.86;null;null;928.163;928.641;null;923.269
536;2020-11-23T17:58:50+01:00;28.592;null;null;871.808;null;null;null
537;2020-11-23T17:58:51+01:00;52.918;null;null;1289.715;null;null;null
538;2020-11-23T17:58:52+01:00;369.657;null;null;2188.858;null;null;null
539;2020-11-23T17:58:53+01:00;369.657;null;null;3342.734;null;null;null
540;2020-11-23T17:58:54+01:00;609.946;null;null;3641.571;null;null;null
541;2020-11-23T17:58:55+01:00;20.804;null;null;1516.26;null;null;null
542;2020-11-23T17:58:56+01:00;66.652;null;null;1295.513;null;null;null
543;2020-11-23T17:58:57+01:00;19.565;null;null;1211.557;null;null;null
544;2020-11-23T17:58:58+01:00;51.9;null;null;1211.692;null;null;null
545;2020-11-23T17:58:59+01:00;49.765;null;null;null;null;null;null
546;2020-11-23T17:59:00+01:00;26.518;null;null;1218.002;null;null;null
547;2020-11-23T17:59:01+01:00;23.915;null;null;1230.719;null;null;null
548;2020-11-23T17:59:02+01:00;61.813;null;null;null;null;null;null
549;2020-11-23T17:59:03+01:00;117.208;null;null;1196.933;null;null;null
550;2020-11-23T17:59:04+01:00;97.898;null;null;1256.047;null;null;null
551;2020-11-23T17:59:05+01:00;33.652;null;null;1224.337;null;null;null
552;2020-11-23T17:59:06+01:00;20.374;null;null;null;null;null;null
553;2020-11-23T17:59:07+01:00;47.287;null;null;1235.549;null;null;null
554;2020-11-23T17:59:08+01:00;73.458;null;null;1199.43;null;null;null
555;2020-11-23T17:59:09+01:00;151.227;null;null;1202.2649999999999;null;null;null
556;2020-11-23T17:59:10+01:00;16.526;null;null;1268.1;null;null;null
557;2020-11-23T17:59:11+01:00;374.695;null;null;1341.032;null;null;null
558;2020-11-23T17:59:12+01:00;1047.918;null;null;2462.158;null;null;null
559;2020-11-23T17:59:13+01:00;1047.918;null;null;3493.061;null;null;null
560;2020-11-23T17:59:14+01:00;463.208;null;null;4485.98;null;null;null
561;2020-11-23T17:59:15+01:00;288.162;null;null;null;null;null;null
562;2020-11-23T17:59:16+01:00;24.205;null;null;4925.224;null;null;null
563;2020-11-23T17:59:17+01:00;83.109;null;null;1675.048;null;null;null
564;2020-11-23T17:59:18+01:00;90.307;null;null;1377.021;null;null;null
565;2020-11-23T17:59:19+01:00;89.037;null;null;1395.7069999999999;null;null;null
566;2020-11-23T17:59:20+01:00;78.996;null;null;1465.816;null;null;null
567;2020-11-23T17:59:21+01:00;84.946;null;null;1463.512;null;null;null
568;2020-11-23T17:59:22+01:00;82.717;null;null;1447.1979999999999;null;null;null
569;2020-11-23T17:59:23+01:00;67.978;null;null;1502.29;null;null;null
570;2020-11-23T17:59:24+01:00;76.596;null;null;1418.507;null;null;null
571;2020-11-23T17:59:25+01:00;44.37;null;null;1384.093;null;null;null
572;2020-11-23T17:59:26+01:00;72.195;null;null;1257.792;null;null;null
573;2020-11-23T17:59:27+01:00;14.268;null;null;1254.249;null;null;null
574;2020-11-23T17:59:28+01:00;74.521;null;null;1264.7350000000001;null;null;null
575;2020-11-23T17:59:29+01:00;33.622;null;null;1189.545;null;null;null
576;2020-11-23T17:59:30+01:00;14.524;null;null;1156.874;38065.651;null;38072.375
577;2020-11-23T17:59:31+01:00;302.678;null;null;1277.965;38807.902;null;38805.721
578;2020-11-23T17:59:32+01:00;null;null;null;null;null;null;null
579;2020-11-23T17:59:33+01:00;1237.792;null;null;2664.239;40106.83;null;40100.146
580;2020-11-23T17:59:34+01:00;51.827;null;null;3078.715;5417.37;null;4816.738
581;2020-11-23T17:59:35+01:00;43.418;null;null;1394.7939999999999;1062.633;null;879.758
582;2020-11-23T17:59:36+01:00;42.208;null;null;989.91;989.449;null;983.577
583;2020-11-23T17:59:37+01:00;126.149;null;null;1045.514;1047.723;null;1040.579
584;2020-11-23T17:59:38+01:00;124.489;null;null;1605.191;1601.696;null;1597.164
585;2020-11-23T17:59:39+01:00;124.489;null;null;2357.268;2344.056;null;2355.085
586;2020-11-23T17:59:40+01:00;335.06;null;null;3137.477;3136.419;null;3126.108
587;2020-11-23T17:59:41+01:00;170.604;null;null;3325.067;3324.973;null;3402.247
588;2020-11-23T17:59:42+01:00;87.391;null;null;2406.527;2417.757;null;2621.0460000000003
589;2020-11-23T17:59:43+01:00;32.001;null;null;1047.352;1049.772;null;1051.461
590;2020-11-23T17:59:44+01:00;null;null;null;907.802;907.499;null;null
591;2020-11-23T17:59:45+01:00;20.167;null;null;910.931;911.793;null;906.087
592;2020-11-23T17:59:46+01:00;23.97;null;null;913.123;913.551;null;908.662
593;2020-11-23T17:59:47+01:00;13.331;null;null;914.984;915.537;null;910.247
594;2020-11-23T17:59:48+01:00;16.768;null;null;900.954;938.763;null;932.364
595;2020-11-23T17:59:49+01:00;null;null;null;null;null;null;null
596;2020-11-23T17:59:50+01:00;14.854;null;null;957.6;882.301;null;950.398
597;2020-11-23T17:59:51+01:00;447.13;null;null;null;null;null;null
598;2020-11-23T17:59:52+01:00;916.253;null;null;1103.875;1106.82;null;1102.612
599;2020-11-23T17:59:53+01:00;19.748;null;null;null;null;null;888.246
600;2020-11-23T17:59:54+01:00;28.234;null;null;891.218;612.018;null;607
