Time;Hour;STA 6;STA 5;STA 4;STA 3;STA 2;STA 1
433;2020-11-09T19:14:28+01:00;1;0;0;0;0;0
434;2020-11-09T19:14:29+01:00;1;0;0;0;0;0
435;2020-11-09T19:14:30+01:00;1;0;0;0;0;0
436;2020-11-09T19:14:31+01:00;1;0;0;0;0;0
437;2020-11-09T19:14:32+01:00;1;0;0;0;0;0
438;2020-11-09T19:14:33+01:00;1;0;0;0;0;0
439;2020-11-09T19:14:34+01:00;1;0;0;0;0;0
440;2020-11-09T19:14:35+01:00;1;0;0;0;0;0
441;2020-11-09T19:14:36+01:00;1;0;0;0;0;0
442;2020-11-09T19:14:37+01:00;1;0;0;0;0;0
443;2020-11-09T19:14:38+01:00;1;0;0;0;0;0
444;2020-11-09T19:14:39+01:00;1;0;0;0;0;0
445;2020-11-09T19:14:40+01:00;1;0;0;0;0;0
